productivity,initial_hire,solo_found_prob,goods_tc,bid_share,grid_min_res_occ,sold_out_premium,pop_growth,mean_emp,grid_expanded,firm_growth,score
5.8003,3,0.008665,0.1458,0.0621,0.6194,0.5928,0.608,0.665,false,false,1.786
4.0128,7,0.015979,0.0555,0.0827,0.8518,0.9976,1.074,0.57,false,true,2.945
5.5148,8,0.018998,0.02925,0.0614,0.592,0.5708,1.39,0.64,false,true,3.321
4.5506,6,0.023724,0.03258,0.194,0.6127,0.4049,1.012,0.617,false,false,1.993
6.1325,4,0.005312,0.10856,0.0888,0.672,0.2986,0.882,0.643,false,false,1.949
7.2533,7,0.007551,0.02913,0.0595,0.56,0.9904,1.324,0.631,false,true,3.256
3.9222,5,0.006928,0.02091,0.0943,0.5333,0.7181,0.866,0.606,false,false,1.863
3.2004,8,0.008447,0.04611,0.0516,0.5789,0.8114,1.11,0.525,false,false,1.883
5.6238,6,0.025602,0.0201,0.1416,0.7573,0.4071,1.1,0.642,false,false,2.109
6.8236,7,0.024933,0.08039,0.1798,0.5942,0.2268,1.116,0.667,false,true,3.171
7.4379,3,0.003132,0.10567,0.1221,0.6806,0.3575,0.986,0.697,false,true,3.132
6.2835,4,0.022339,0.02753,0.1435,0.6255,0.3439,1.027,0.631,false,true,3.031
5.1463,4,0.005461,0.02157,0.1878,0.6154,0.8049,1.011,0.665,false,false,2.088
3.1163,8,0.004355,0.02018,0.1267,0.5113,0.2679,0.983,0.494,false,false,1.725
3.0243,4,0.005306,0.05338,0.1961,0.6866,0.3754,1.216,0.611,false,false,2.135
6.2799,8,0.010749,0.11115,0.0548,0.6404,0.8615,0.996,0.672,false,true,3.091
7.9542,8,0.005699,0.10448,0.1643,0.8134,0.6387,1.373,0.685,false,true,3.4
3.2843,8,0.022468,0.14349,0.114,0.6291,0.3021,1.261,0.514,false,false,1.973
4.8494,7,0.022222,0.06456,0.1265,0.6481,0.821,0.944,0.626,false,false,1.96
6.8925,8,0.009231,0.13443,0.0573,0.8757,0.2814,1.309,0.59,false,true,3.161
4.4752,6,0.012053,0.06762,0.1435,0.8523,0.3303,0.98,0.706,false,false,2.148
5.2321,8,0.017861,0.05157,0.1762,0.8325,0.4517,1.339,0.585,false,true,3.174
4.4937,5,0.007064,0.05929,0.1162,0.8897,0.8617,0.918,0.654,false,false,1.996
5.6226,7,0.004041,0.04232,0.1635,0.6521,0.836,0.812,0.67,false,true,2.95
7.6812,6,0.006139,0.04499,0.0824,0.5421,0.316,0.868,0.616,false,false,1.883
7.6568,7,0.008951,0.02482,0.1317,0.7462,0.8519,0.891,0.734,false,false,2.136
5.3519,6,0.004063,0.12335,0.0823,0.6393,0.6761,2.072,0.628,false,true,3.81
3.0359,6,0.007501,0.02527,0.1849,0.5745,0.8715,1.209,0.547,false,false,2.001
6.7009,6,0.004668,0.03077,0.1107,0.8468,0.2499,0.861,0.659,false,true,2.963
5.679,6,0.006263,0.16106,0.1076,0.7907,0.2287,1.039,0.644,false,true,3.068
4.1893,4,0.009047,0.0594,0.0586,0.7173,0.674,2.023,0.695,false,false,2.907
4.5774,5,0.008018,0.14131,0.1367,0.5682,0.5876,2.775,0.645,false,true,4.371
3.0058,5,0.011832,0.09951,0.1578,0.836,0.8587,1.07,0.534,false,false,1.871
3.1581,5,0.009727,0.06445,0.1401,0.601,0.7294,0.829,0.532,false,false,1.686
6.1297,5,0.025477,0.0279,0.0627,0.6518,0.5781,5.727,0.665,false,true,5.329
6.6308,4,0.019731,0.06817,0.1859,0.5323,0.5395,0.821,0.597,false,false,1.81
7.0483,3,0.008269,0.03276,0.0556,0.8477,0.7578,1.452,0.671,false,true,3.432
6.5989,8,0.003288,0.03442,0.0805,0.5977,0.5414,0.819,0.683,false,true,2.981
7.9756,5,0.003152,0.13045,0.0728,0.6775,0.4537,1.533,0.658,false,true,3.465
6.9023,8,0.011506,0.17913,0.1317,0.5295,0.4987,1.624,0.693,false,true,3.605
5.9269,8,0.009701,0.04131,0.1837,0.7821,0.9955,0.929,0.586,false,false,1.868
6.7273,5,0.022119,0.10365,0.1436,0.5081,0.5049,0.933,0.624,false,true,2.947
4.4483,6,0.013216,0.0748,0.1815,0.6285,0.9074,0.903,0.61,false,false,1.897
7.4102,6,0.015558,0.02947,0.1422,0.6401,0.8639,1.987,0.615,false,true,3.721
3.811,8,0.008278,0.07961,0.0718,0.7751,0.4784,1.067,0.728,false,true,3.256
5.1593,7,0.026633,0.03541,0.1898,0.6028,0.8138,1.195,0.631,false,true,3.159
7.0197,3,0.004416,0.0976,0.1382,0.5824,0.2007,0.913,0.641,false,false,1.968
5.6918,3,0.005318,0.14822,0.1119,0.6397,0.8524,0.547,0.628,false,false,1.665
6.5934,5,0.019687,0.16552,0.0528,0.885,0.944,1.994,0.656,false,true,3.808
3.8726,3,0.00316,0.09381,0.1922,0.6413,0.8272,1.492,0.682,false,false,2.482
7.8272,6,0.003017,0.08976,0.1989,0.5511,0.5197,1.016,0.592,false,false,1.947
4.0457,6,0.008825,0.02016,0.1878,0.8517,0.2376,1.001,0.622,false,false,1.995
4.4314,4,0.021342,0.03998,0.1542,0.691,0.5086,0.931,0.668,false,true,3.035
3.0435,8,0.01555,0.18457,0.1644,0.7747,0.7086,1.146,0.554,false,false,1.967
6.8336,4,0.012134,0.06122,0.0707,0.7355,0.4552,0.613,0.678,false,false,1.815
5.8344,8,0.017995,0.02567,0.0993,0.7524,0.674,1.239,0.639,false,true,3.207
6.9324,4,0.024361,0.09631,0.1755,0.8441,0.8466,0.842,0.64,false,false,1.911
7.6427,4,0.003893,0.06612,0.1963,0.5913,0.8502,0.522,0.631,false,true,2.653
6.7537,6,0.015853,0.04558,0.0753,0.5422,0.4502,0.973,0.675,false,true,3.079
5.7081,8,0.023456,0.04743,0.1149,0.7971,0.8278,1.253,0.62,false,true,3.181
7.3271,8,0.017153,0.02813,0.12,0.5079,0.8543,0.947,0.568,false,true,2.846
7.0283,5,0.012713,0.16639,0.1921,0.5441,0.6507,0.661,0.637,false,false,1.77
7.9731,4,0.02549,0.02837,0.1927,0.6281,0.9658,0.709,0.669,false,false,1.87
6.574,7,0.00508,0.09345,0.0873,0.6661,0.2351,0.789,0.624,false,false,1.84
3.0263,7,0.004278,0.02679,0.1643,0.7796,0.7001,1.371,0.487,false,false,2.002
6.5346,7,0.013461,0.0248,0.1479,0.8976,0.4955,2.239,0.626,false,true,3.931
4.6049,4,0.004429,0.18184,0.076,0.5665,0.5014,1.02,0.708,false,false,2.181
6.5195,7,0.006659,0.0742,0.1558,0.6309,0.5358,0.951,0.711,false,true,3.135
7.8619,8,0.007539,0.08771,0.1075,0.5964,0.7299,0.814,0.633,false,true,2.877
3.1905,6,0.013957,0.03265,0.1521,0.8884,0.2392,1.081,0.52,false,false,1.851
4.692,6,0.004758,0.04129,0.0689,0.6025,0.3454,1.413,0.718,false,true,3.496
7.5344,4,0.013185,0.04274,0.1469,0.8381,0.5291,0.986,0.685,false,true,3.11
6.319,4,0.008876,0.02405,0.1224,0.8844,0.321,0.963,0.594,false,false,1.91
3.9551,6,0.015068,0.0391,0.0966,0.6631,0.973,1.013,0.619,false,true,2.997
3.6692,8,0.011206,0.02734,0.1388,0.8125,0.5232,1.078,0.532,false,false,1.872
3.1522,8,0.018453,0.10544,0.1458,0.6001,0.4747,0.88,0.585,false,false,1.83
6.0841,6,0.006597,0.12183,0.0705,0.721,0.5585,1.561,0.685,false,true,3.54
7.8708,3,0.003149,0.03848,0.0934,0.5325,0.6425,0.605,0.666,false,true,2.786
6.5159,3,0.007938,0.0243,0.1445,0.6337,0.3943,0.979,0.703,false,true,3.14
4.4506,3,0.022172,0.07581,0.09,0.6761,0.9787,1.41,0.716,false,true,3.489
3.401,4,0.004264,0.06497,0.1605,0.8523,0.5579,1.181,0.673,false,false,2.232
3.2426,3,0.008861,0.04242,0.0979,0.7134,0.861,1.147,0.487,false,false,1.835
4.8842,5,0.003455,0.02331,0.0833,0.7014,0.6311,1.113,0.681,false,false,2.196
6.8432,5,0.010129,0.08307,0.1775,0.8047,0.889,0.963,0.728,false,true,3.179
5.2358,6,0.019158,0.03167,0.197,0.648,0.4035,1.599,0.633,false,true,3.465
6.3615,6,0.006933,0.03439,0.0762,0.5887,0.4344,0.985,0.705,false,true,3.148
4.944,5,0.028582,0.15672,0.0944,0.8194,0.8958,1.022,0.6,false,true,2.966
3.8751,3,0.014184,0.11041,0.0898,0.5235,0.8083,1.164,0.735,false,true,3.344
5.6112,7,0.02128,0.07153,0.1196,0.7058,0.8858,1.403,0.641,false,true,3.335
4.3549,8,0.005064,0.10907,0.1134,0.8017,0.6458,0.776,0.601,false,false,1.785
4.7296,3,0.004875,0.11115,0.1323,0.5004,0.543,1.154,0.711,false,true,3.288
7.2149,7,0.006481,0.03995,0.103,0.8555,0.7378,1.984,0.64,false,true,3.769
6.7978,5,0.005481,0.04455,0.0841,0.7252,0.8916,1.18,0.618,false,false,2.12
7.2489,6,0.004765,0.05264,0.0638,0.5188,0.2366,1.074,0.652,false,true,3.11
3.5783,7,0.029872,0.07678,0.0529,0.7107,0.2725,1.478,0.625,false,false,2.359
4.4485,6,0.015942,0.04865,0.1192,0.6522,0.7862,0.971,0.669,false,true,3.067
4.3071,3,0.007236,0.03426,0.1176,0.7729,0.9002,1.281,0.63,false,false,2.221
6.8602,6,0.005579,0.03838,0.1102,0.8653,0.9799,1.646,0.681,false,true,3.597
7.0042,5,0.005471,0.14612,0.1555,0.8017,0.5252,0.751,0.661,false,true,2.886
3.3978,4,0.008336,0.18625,0.0881,0.5343,0.7575,1.138,0.587,false,false,2.027
5.2924,6,0.013051,0.13368,0.1095,0.553,0.5612,0.921,0.723,false,false,2.136
7.0433,8,0.010227,0.02384,0.1289,0.7846,0.8284,2.097,0.66,false,true,3.894
5.1987,3,0.0035,0.09251,0.0699,0.614,0.9678,3.447,0.664,false,true,4.912
5.4598,3,0.007145,0.19349,0.114,0.8684,0.6843,0.568,0.619,false,false,1.665
3.3406,3,0.021799,0.02442,0.1839,0.6506,0.2327,0.84,0.604,false,false,1.837
6.1202,8,0.003319,0.02484,0.1932,0.57,0.5508,0.891,0.647,false,false,1.963
5.966,3,0.027191,0.05094,0.1669,0.5195,0.7513,1.488,0.6,false,true,3.317
4.1215,6,0.010805,0.04624,0.1041,0.6846,0.3735,1.145,0.592,false,false,2.043
6.7965,6,0.003149,0.02375,0.0782,0.8517,0.8689,0.873,0.704,false,true,3.062
5.8885,4,0.003467,0.16196,0.1927,0.5846,0.7416,0.98,0.603,false,true,2.94
7.9585,3,0.019394,0.0397,0.1318,0.7653,0.8982,3.404,0.733,false,true,5.019
7.2901,4,0.023123,0.19068,0.1797,0.6321,0.6785,0.476,0.663,false,false,1.684
3.3425,7,0.007221,0.14404,0.1256,0.7641,0.2121,1.667,0.584,false,false,2.418
6.3343,7,0.004485,0.05954,0.1542,0.8901,0.3797,0.896,0.652,false,false,1.976
5.3267,5,0.02744,0.05679,0.0896,0.5977,0.8832,1.49,0.659,false,true,3.434
7.9117,8,0.008003,0.05445,0.1919,0.8099,0.8532,1.732,0.621,false,true,3.541
5.1552,6,0.017237,0.08653,0.0574,0.7073,0.5917,1.963,0.673,false,true,3.819
5.4762,7,0.027911,0.03072,0.1932,0.6435,0.6797,1.403,0.674,false,true,3.4
7.6639,5,0.006268,0.07298,0.1932,0.5966,0.6625,0.777,0.669,false,false,1.92
5.0217,6,0.012072,0.08627,0.1475,0.5611,0.5148,1.171,0.682,false,false,2.242
6.0502,8,0.003935,0.05214,0.0862,0.6018,0.9131,1.617,0.688,false,true,3.589
7.442,7,0.020027,0.1854,0.1676,0.6411,0.7755,1.751,0.663,false,true,3.639
3.4844,3,0.00567,0.11432,0.1854,0.567,0.9924,0.777,0.624,false,false,1.831
3.7095,6,0.003998,0.1911,0.0932,0.8514,0.7258,1.62,0.619,false,false,2.453
5.0732,4,0.028173,0.03275,0.1511,0.6001,0.5869,0.986,0.594,false,true,2.928
3.8591,5,0.003974,0.17418,0.0527,0.6158,0.9872,1.524,0.692,false,false,2.527
7.3598,3,0.004071,0.05564,0.1501,0.6539,0.7073,1.012,0.583,false,false,1.925
5.2726,3,0.009423,0.03718,0.1062,0.6311,0.8664,0.927,0.719,false,false,2.133
4.0792,7,0.012354,0.05564,0.1534,0.548,0.5425,0.896,0.623,false,false,1.918
6.0058,3,0.00658,0.09951,0.1433,0.6075,0.7299,1.032,0.672,false,false,2.118
6.4913,5,0.015738,0.03176,0.1222,0.7858,0.8908,0.623,0.692,false,true,2.85
3.7077,8,0.019729,0.08561,0.1728,0.5906,0.5347,1.036,0.549,false,false,1.875
3.5359,5,0.012253,0.03436,0.0809,0.6752,0.8339,0.898,0.66,false,false,1.994
5.2779,7,0.005898,0.17459,0.1392,0.8303,0.4058,2.045,0.666,false,true,3.865
7.9101,3,0.010592,0.0979,0.1673,0.6205,0.599,0.736,0.652,false,false,1.856
3.934,4,0.004093,0.10866,0.0868,0.8555,0.9146,0.601,0.741,false,true,2.933
7.2135,7,0.017025,0.04862,0.098,0.7841,0.729,3.212,0.728,false,true,4.866
3.3304,5,0.00559,0.12337,0.0832,0.7278,0.5096,1.142,0.655,false,false,2.167
7.533,5,0.005019,0.02036,0.1294,0.8228,0.9487,0.988,0.656,false,true,3.054
4.5053,8,0.021445,0.16728,0.0558,0.6204,0.9118,0.711,0.604,false,false,1.741
6.4753,6,0.017505,0.13957,0.1697,0.6755,0.669,1.309,0.653,false,true,3.288
4.2724,4,0.00507,0.04387,0.1755,0.5262,0.5326,0.659,0.693,false,false,1.881
3.2662,3,0.005662,0.03519,0.0599,0.5068,0.3376,1.238,0.661,false,false,2.251
6.077,3,0.020728,0.04668,0.1353,0.5925,0.258,1.203,0.687,false,true,3.276
7.6058,7,0.025258,0.04206,0.0973,0.6175,0.417,1.373,0.653,false,true,3.335
5.0872,4,0.005475,0.04559,0.1756,0.5767,0.8452,0.867,0.583,false,false,1.815
5.4405,6,0.018961,0.05087,0.0945,0.8942,0.415,1.858,0.6,false,true,3.594
5.0175,8,0.018639,0.03823,0.1012,0.8245,0.6653,1.186,0.644,false,true,3.177
7.004,4,0.009715,0.02374,0.1149,0.7305,0.5691,0.538,0.676,false,false,1.754
5.5914,4,0.004467,0.19733,0.0697,0.636,0.6994,0.694,0.689,false,false,1.9
5.4495,7,0.020928,0.02074,0.1633,0.8788,0.2975,1.665,0.588,false,true,3.424
6.8716,4,0.003678,0.07442,0.1377,0.7062,0.7319,0.782,0.707,false,false,2.0
5.1771,5,0.009571,0.04125,0.1258,0.6007,0.7897,1.644,0.68,false,true,3.593
5.6689,7,0.029463,0.05047,0.1757,0.5421,0.6869,1.28,0.582,false,true,3.124
3.2698,8,0.006289,0.02217,0.064,0.8694,0.3152,1.226,0.48,false,false,1.88
5.8055,3,0.004079,0.13928,0.0529,0.7984,0.8315,1.086,0.749,false,true,3.314
5.3413,4,0.003128,0.07549,0.0534,0.876,0.8016,0.599,0.75,false,false,1.948
4.3846,6,0.003079,0.06477,0.0773,0.5273,0.9999,1.224,0.69,false,false,2.297
5.3975,4,0.009971,0.05285,0.1339,0.5487,0.8903,0.988,0.62,false,true,2.981
7.4772,6,0.02096,0.03847,0.0613,0.6076,0.6554,1.166,0.713,false,true,3.301
5.5114,4,0.013256,0.02241,0.1586,0.7491,0.3946,0.999,0.651,false,false,2.051
6.083,7,0.027011,0.19819,0.066,0.7337,0.8316,3.059,0.654,false,true,4.602
5.4199,8,0.007533,0.16266,0.1567,0.5851,0.6214,1.173,0.593,false,false,2.065
5.4702,5,0.007723,0.03685,0.1044,0.8073,0.916,1.027,0.58,false,false,1.931
3.7658,3,0.019066,0.12683,0.1415,0.6983,0.5879,0.978,0.649,false,false,2.032
6.0171,7,0.01478,0.12126,0.0765,0.8404,0.5963,2.32,0.681,false,true,4.101
4.8498,7,0.003959,0.04961,0.0926,0.6484,0.8065,1.151,0.717,false,true,3.297
5.448,5,0.004338,0.18405,0.177,0.5197,0.7041,1.57,0.672,false,false,2.521
3.7888,7,0.003795,0.07286,0.0983,0.6318,0.2862,1.365,0.561,false,true,3.145
7.8539,5,0.015584,0.04539,0.181,0.6588,0.4132,0.76,0.628,false,false,1.827
3.16,6,0.003779,0.17416,0.1154,0.714,0.9316,1.6,0.468,false,false,2.137
7.2213,5,0.013347,0.10807,0.1263,0.5605,0.9279,0.955,0.673,false,true,3.061
3.9699,7,0.003814,0.03477,0.1209,0.5135,0.2042,1.026,0.625,false,false,2.02
4.3906,8,0.020798,0.1124,0.1401,0.7929,0.9447,0.896,0.594,false,true,2.861
5.6013,7,0.009623,0.14791,0.0582,0.8124,0.2053,0.834,0.678,false,false,1.981
7.1934,3,0.004217,0.0726,0.0623,0.7905,0.9693,1.168,0.675,false,true,3.226
6.5462,4,0.027982,0.09731,0.0691,0.7162,0.8394,1.778,0.656,false,true,3.645
6.5644,3,0.012254,0.17391,0.1957,0.8515,0.6449,0.999,0.68,false,false,2.11
3.8221,6,0.006128,0.02393,0.1971,0.5057,0.5045,1.119,0.557,false,false,1.953
6.3784,5,0.008081,0.02207,0.0544,0.6547,0.6963,1.529,0.664,false,true,3.475
7.6476,7,0.00387,0.02825,0.1751,0.6881,0.8681,0.845,0.582,false,true,2.797
4.4973,4,0.016424,0.06062,0.0953,0.7805,0.3579,0.974,0.656,false,false,2.043
3.9648,3,0.010237,0.05678,0.0906,0.5295,0.385,0.649,0.656,false,false,1.798
4.1868,5,0.004136,0.03482,0.1274,0.732,0.2702,1.28,0.718,false,false,2.397
6.8125,6,0.027951,0.14613,0.053,0.8296,0.615,1.53,0.678,false,true,3.503
3.4498,8,0.004107,0.09927,0.1657,0.8664,0.5412,1.586,0.485,false,false,2.16
4.7397,7,0.008197,0.08201,0.0692,0.6928,0.4285,1.034,0.727,false,true,3.229
7.3533,4,0.028302,0.14426,0.0881,0.7583,0.8298,1.4,0.601,false,true,3.251
4.938,6,0.004997,0.04293,0.0865,0.8341,0.2216,1.413,0.664,false,true,3.389
6.8599,3,0.014557,0.07845,0.0953,0.5644,0.4106,0.8,0.674,false,true,2.948
7.9034,6,0.020131,0.09868,0.179,0.5726,0.7466,2.519,0.562,false,true,4.013
5.0632,8,0.026729,0.05664,0.1055,0.5535,0.2974,1.814,0.625,false,true,3.611
4.3523,4,0.006392,0.16348,0.179,0.848,0.9405,1.212,0.713,false,true,3.336
5.2025,7,0.011859,0.0638,0.1861,0.5009,0.3565,0.797,0.658,false,true,2.914
5.4951,7,0.006183,0.02054,0.1176,0.7989,0.7699,1.126,0.675,false,true,3.194
7.5891,3,0.00715,0.03389,0.1528,0.8209,0.3944,1.02,0.641,false,false,2.047
6.0422,4,0.005102,0.02304,0.0527,0.7649,0.4707,0.915,0.749,false,false,2.184
5.7171,5,0.022381,0.10837,0.0688,0.8765,0.7911,2.727,0.608,false,true,4.262
5.4745,4,0.00583,0.1741,0.0954,0.8214,0.5532,1.467,0.622,false,true,3.344
3.4815,4,0.010398,0.133,0.1314,0.8435,0.6235,1.033,0.674,false,false,2.123
6.7669,4,0.005181,0.0468,0.0983,0.7031,0.7847,1.136,0.621,false,true,3.094
5.7518,6,0.006763,0.17426,0.1279,0.667,0.463,0.851,0.682,false,false,2.003
6.8126,8,0.023684,0.18354,0.0546,0.6011,0.9753,2.605,0.601,false,true,4.156
6.4992,4,0.006987,0.07959,0.0725,0.8289,0.2402,0.99,0.664,false,false,2.07
5.9565,4,0.006022,0.07582,0.099,0.8492,0.5046,0.561,0.656,false,false,1.732
4.5886,8,0.027145,0.11314,0.0843,0.6163,0.2568,2.375,0.56,false,true,3.9
3.0303,3,0.010948,0.08545,0.1076,0.8173,0.4777,1.108,0.631,false,false,2.094
3.3979,8,0.021144,0.06049,0.0759,0.5678,0.2591,1.173,0.563,false,false,2.006
5.8903,3,0.026037,0.15914,0.1658,0.7111,0.3402,0.798,0.627,false,false,1.853
5.6217,4,0.011118,0.18386,0.124,0.6571,0.622,0.926,0.621,false,true,2.936
5.0355,5,0.012587,0.04897,0.1131,0.5905,0.9632,0.804,0.653,false,false,1.909
3.9069,8,0.004497,0.04587,0.1242,0.6757,0.8462,1.74,0.581,false,false,2.467
6.6208,7,0.00762,0.02173,0.1563,0.5302,0.358,1.145,0.664,false,true,3.186
3.4864,7,0.006899,0.02242,0.0629,0.6729,0.6201,0.827,0.616,false,false,1.853
5.5116,7,0.01393,0.02409,0.0602,0.8487,0.3544,2.873,0.668,false,true,4.491
7.2294,8,0.0187,0.12178,0.1007,0.7074,0.8898,1.475,0.638,false,true,3.383
6.8346,6,0.008819,0.10572,0.0609,0.8218,0.5704,0.824,0.688,false,true,2.993
6.4654,8,0.003761,0.16277,0.0908,0.7946,0.5088,1.011,0.647,false,true,3.053
5.4742,8,0.006637,0.02293,0.1998,0.5493,0.9695,1.143,0.539,false,false,1.935
6.3945,7,0.029851,0.0403,0.0899,0.794,0.456,1.458,0.661,false,true,3.415
6.8138,8,0.003853,0.03226,0.191,0.5299,0.2995,1.331,0.6,false,true,3.198
3.0754,3,0.027854,0.08166,0.0951,0.6347,0.5695,1.953,0.613,false,false,2.69
7.4004,8,0.007626,0.04516,0.1394,0.5352,0.9474,1.108,0.755,false,true,3.342
5.8421,4,0.004691,0.06851,0.0557,0.6774,0.539,0.62,0.688,false,true,2.841
6.5321,4,0.011445,0.06771,0.115,0.6768,0.5823,1.117,0.668,false,true,3.174
4.566,3,0.01847,0.03662,0.0561,0.5006,0.8915,3.043,0.663,false,true,4.608
6.8966,8,0.011648,0.16842,0.0887,0.6002,0.9057,1.257,0.647,false,true,3.237
5.3379,6,0.006915,0.11321,0.1839,0.5437,0.3341,0.754,0.705,false,false,1.976
3.7711,5,0.00341,0.06438,0.0767,0.6102,0.6247,1.16,0.634,false,false,2.138
4.2671,5,0.01666,0.02582,0.133,0.7203,0.6406,1.103,0.673,false,false,2.173
6.8906,7,0.003195,0.08767,0.054,0.7837,0.9308,1.739,0.72,false,true,3.745
3.2864,5,0.025614,0.08471,0.0807,0.7847,0.4361,0.849,0.685,false,false,2.007
7.4359,8,0.024934,0.0586,0.1956,0.8218,0.7658,1.132,0.575,false,true,3.0
7.1119,5,0.01409,0.02274,0.0515,0.5657,0.7004,1.064,0.653,false,true,3.104
6.5291,7,0.003092,0.02321,0.0998,0.8032,0.5117,0.88,0.761,false,true,3.181
6.0504,8,0.004523,0.17451,0.1759,0.6927,0.3881,1.359,0.64,false,true,3.3
5.5715,4,0.013729,0.14611,0.1404,0.6362,0.2244,0.857,0.705,false,false,2.052
4.1904,3,0.007434,0.04407,0.1397,0.8262,0.2297,1.077,0.688,false,true,3.184
6.3462,8,0.020517,0.05733,0.1057,0.775,0.3141,1.372,0.626,false,true,3.281
4.8155,8,0.015259,0.02237,0.1346,0.6437,0.6478,0.985,0.547,false,false,1.833
7.8114,6,0.003246,0.04749,0.1098,0.7738,0.8345,1.083,0.639,false,false,2.09
4.1256,3,0.025733,0.10291,0.1338,0.6127,0.4109,1.06,0.69,false,true,3.176
4.8043,7,0.014217,0.14416,0.0651,0.8562,0.2396,1.626,0.66,false,true,3.539
7.5863,4,0.010707,0.05188,0.1942,0.8975,0.4149,0.847,0.625,false,false,1.886
7.3541,4,0.006222,0.11264,0.1435,0.8974,0.6454,0.825,0.718,false,false,2.055
5.562,3,0.0091,0.06619,0.0877,0.5225,0.2426,0.953,0.632,false,false,1.979
5.1501,5,0.029303,0.02675,0.0575,0.6176,0.3393,0.892,0.665,false,false,1.999
4.2136,6,0.016611,0.05075,0.152,0.7601,0.7085,0.976,0.699,false,false,2.13
7.1901,7,0.026493,0.15346,0.1416,0.5371,0.9915,1.954,0.664,false,true,3.793
4.5715,3,0.026083,0.03688,0.1745,0.5332,0.9761,1.183,0.644,false,true,3.175
6.5753,7,0.026492,0.03453,0.0894,0.7294,0.742,1.465,0.648,false,true,3.395
7.6084,4,0.004282,0.02969,0.1892,0.8873,0.9674,1.159,0.576,false,false,2.02
