"tick","population","employed","unemployed","housed","unhoused","residential_units","vacant_residential_units","commercial_units","vacant_commercial_units","active_firms","firm_job_vacancies","firms_with_job_vacancies","committed_output","realized_sales","unsold_output","sold_out_firms","mean_wage","mean_residential_rent","mean_commercial_rent","mean_goods_price","housing_excess_supply","housing_excess_demand","labor_excess_supply","labor_excess_demand","commercial_space_excess_supply","goods_excess_supply","housing_vacancy_rate","commercial_vacancy_rate","goods_unsold_rate","employment_rate","housing_rate"
397,3742,3558,184,3552,190,5399,1847,2485,1290,219,384,93,6694,5868,826,145,40.8404246697686,1.08345963953932,2247.51376099435,15.3816500057937,1847,190,184,384,1290,826,0.342100388960919,0.519114688128773,0.123394084254556,0.950828433992517,0.949225013361839
398,3743,3558,185,3554,189,5400,1846,2487,1293,218,366,88,6705,5882,823,151,40.8838812578771,1.08246584241936,2286.74675305735,15.4349182265368,1846,189,185,366,1293,823,0.341851851851852,0.519903498190591,0.122744220730798,0.95057440555704,0.94950574405557
399,3746,3569,177,3559,187,5402,1843,2491,1290,222,427,95,6713,5897,816,136,40.9343495194966,1.08242768568931,2331.38187912881,15.2873208917248,1843,187,177,427,1290,816,0.341169937060348,0.517864311521477,0.121555191419634,0.952749599572878,0.950080085424453
400,3749,3567,182,3560,189,5412,1852,2492,1292,221,411,96,6723,5869,854,137,40.9576406178601,1.08284061350191,2380.6216828929,15.3436601799215,1852,189,182,411,1292,854,0.34220251293422,0.518459069020867,0.127026625018593,0.951453720992265,0.949586556415044
401,3755,3574,181,3560,195,5412,1852,2495,1304,222,422,97,6707,5893,814,142,41.001520674595,1.08246929157432,2434.30261855572,15.2940852139559,1852,195,181,422,1304,814,0.34220251293422,0.522645290581162,0.121365737289399,0.951797603195739,0.948069241011984
402,3757,3572,185,3561,196,5412,1851,2500,1302,226,496,108,6717,5870,847,140,41.0531240202971,1.08233235457056,2492.2509778583,15.1356134263177,1851,196,185,496,1302,847,0.342017738359202,0.5208,0.126097960398988,0.950758583976577,0.947830715996806
403,3759,3580,179,3567,192,5422,1855,2502,1311,219,362,94,6715,5924,791,142,41.0844912940198,1.08250103776351,2553.73478196386,15.4760845889891,1855,192,179,362,1311,791,0.342124677240871,0.523980815347722,0.117795979151154,0.952380952380952,0.948922585794094
404,3761,3584,177,3568,193,5433,1865,2506,1312,222,412,98,6723,5917,806,134,41.1319130854743,1.08255386436949,2619.01353643545,15.3834672349457,1865,193,177,412,1312,806,0.343272593410639,0.523543495610535,0.119886955228321,0.952938048391385,0.948683860675352
405,3764,3562,202,3569,195,5435,1866,2511,1317,220,398,93,6744,5950,794,130,41.167231788685,1.08277866919628,2687.94497356719,15.4723921566006,1866,195,202,398,1317,794,0.343330266789328,0.524492234169654,0.11773428232503,0.946333687566419,0.948193411264612
406,3768,3572,196,3568,200,5439,1871,2513,1318,222,424,95,6722,5901,821,136,41.217485998515,1.082228368805,2760.26664827544,15.4018543906331,1871,200,196,424,1318,821,0.343997058282773,0.524472741742937,0.122136268967569,0.947983014861996,0.94692144373673
407,3770,3576,194,3575,195,5447,1872,2514,1320,220,384,97,6748,5955,793,128,41.2837990283466,1.08177504015163,2836.00218379873,15.5228570946129,1872,195,194,384,1320,793,0.343675417661098,0.525059665871122,0.11751630112626,0.948541114058355,0.948275862068966
408,3771,3580,191,3576,195,5453,1877,2515,1316,222,416,89,6728,5941,787,130,41.287916216245,1.08102452841133,2915.06739358565,15.438767506562,1877,195,191,416,1316,787,0.344214194021639,0.523260437375746,0.116973840665874,0.949350304958897,0.948289578361177
409,3774,3589,185,3578,196,5457,1879,2519,1317,221,389,83,6698,5887,811,127,41.2897031363127,1.08046587190024,2997.30289461702,15.5362748278074,1879,196,185,389,1317,811,0.344328385559831,0.522826518459706,0.121080919677516,0.950980392156863,0.948065712771595
410,3774,3578,196,3571,203,5464,1893,2520,1316,223,436,87,6724,5962,762,137,41.29201955145,1.08039286688135,3082.73139165675,15.4541524776484,1893,203,196,436,1316,762,0.346449487554905,0.522222222222222,0.113325401546698,0.948065712771595,0.946210916799152
411,3777,3590,187,3577,200,5472,1895,2520,1311,226,478,95,6705,5920,785,136,41.339368382788,1.08032427960777,3171.39290351918,15.3343508577968,1895,200,187,478,1311,785,0.346308479532164,0.520238095238095,0.117076808351976,0.950489806724914,0.947047921630924
412,3779,3577,202,3577,202,5474,1897,2523,1316,221,401,97,6702,5942,760,137,41.3664146703352,1.07985319478676,3263.28388186091,15.5928413224094,1897,202,202,401,1316,760,0.346547314578005,0.521601268331352,0.113398985377499,0.94654670547764,0.94654670547764
413,3781,3593,188,3580,201,5482,1902,2525,1307,224,439,99,6740,5923,817,143,41.4299955145444,1.07945278276822,3358.41375642946,15.4874906984278,1902,201,188,439,1307,817,0.346953666545057,0.517623762376238,0.121216617210682,0.950277704311029,0.946839460460196
414,3781,3582,199,3579,202,5491,1912,2528,1312,222,414,96,6797,5923,874,135,41.5282116545937,1.07889416620388,3454.20107847737,15.6314900244396,1912,202,199,414,1312,874,0.348206155527226,0.518987341772152,0.128586140944534,0.947368421052632,0.946574980163978
415,3782,3573,209,3575,207,5496,1921,2529,1309,224,459,93,6786,5933,853,134,41.5948984751931,1.07874348989394,3552.34873448174,15.5432316437455,1921,207,209,459,1309,853,0.3495269286754,0.517595887702649,0.125699970527557,0.944738233738763,0.945267054468535
416,3783,3569,214,3570,213,5499,1929,2532,1309,223,445,88,6796,5938,858,148,41.6352725457027,1.07854188717676,3654.1982093734,15.6094496570537,1929,213,214,445,1309,858,0.350791052918712,0.516982622432859,0.126250735726898,0.943431139307428,0.943695479777954
417,3785,3585,200,3581,204,5506,1925,2533,1304,225,465,88,6794,5877,917,131,41.7133356964012,1.07939647754905,3645.54728690409,15.5457549776339,1925,204,200,465,1304,917,0.349618597893207,0.514804579549941,0.134972034147777,0.947159841479524,0.946103038309115
418,3788,3574,214,3581,207,5510,1929,2536,1308,223,440,88,6817,5938,879,131,41.7715836963384,1.07931335563814,3654.37269100308,15.6665036538167,1929,207,214,440,1308,879,0.350090744101633,0.515772870662461,0.128942350007335,0.94350580781415,0.945353748680042
419,3790,3578,212,3568,222,5514,1946,2540,1305,226,490,93,6772,5907,865,140,41.8245325508934,1.07848851410883,3678.51050020588,15.5475508501879,1946,222,212,490,1305,865,0.352919840406239,0.513779527559055,0.127731836975783,0.944063324538259,0.941424802110818
420,3793,3574,219,3568,225,5518,1950,2543,1303,226,494,92,6799,5923,876,145,41.8763532759112,1.07714054906181,3716.19314866296,15.567327697271,1950,225,219,494,1303,876,0.353388909025009,0.512386944553677,0.128842476834829,0.942262061692592,0.940680200369101
421,3795,3559,236,3561,234,5520,1959,2545,1303,226,509,87,6808,5944,864,133,41.8999595149757,1.07602274284486,3765.62278356453,15.5999706276488,1959,234,236,509,1303,864,0.354891304347826,0.511984282907662,0.126909518213866,0.937812911725955,0.938339920948617
422,3799,3570,229,3564,235,5527,1963,2548,1318,223,444,88,6779,5924,855,132,41.9336300476435,1.07460115809137,3822.18506143056,15.7444915105392,1963,235,229,444,1318,855,0.355165550931789,0.517268445839874,0.126124797167724,0.939720979205054,0.938141616214793
423,3800,3550,250,3567,233,5533,1966,2553,1317,227,536,81,6785,5954,831,141,41.9670222796236,1.07360349195049,3888.88594661542,15.5568087525727,1966,233,250,536,1317,831,0.355322609795771,0.515863689776733,0.122476050110538,0.93421052631579,0.938684210526316
424,3801,3569,232,3570,231,5540,1970,2555,1317,229,553,95,6769,5892,877,140,41.97596482505,1.07296430150319,3964.50796583254,15.4989137465246,1970,231,232,553,1317,877,0.355595667870036,0.51545988258317,0.129561235042104,0.938963430676138,0.939226519337017
425,3802,3574,228,3567,235,5543,1976,2557,1315,229,548,98,6802,5949,853,137,42.0234461362103,1.07201288293741,4046.83036399421,15.5227471830844,1976,235,228,548,1315,853,0.356485657586145,0.514274540477122,0.125404292855043,0.940031562335613,0.938190426091531
426,3804,3593,211,3571,233,5547,1976,2560,1317,228,511,94,6814,5910,904,139,42.0350293293549,1.0717697489912,4130.59822881435,15.6211606073296,1976,233,211,511,1317,904,0.356228592031729,0.514453125,0.132668036395656,0.94453207150368,0.938748685594112
427,3806,3612,194,3576,230,5551,1975,2564,1318,227,474,90,6815,5958,857,139,42.1202242773362,1.07241717221817,4222.5057242217,15.6678519259287,1975,230,194,474,1318,857,0.355791749234372,0.514040561622465,0.125752017608217,0.949027850761955,0.939569101418812
428,3807,3604,203,3588,219,5556,1968,2568,1329,227,482,87,6815,5976,839,145,42.1227389757387,1.07255448453908,4321.96508584896,15.6871239612599,1968,219,203,482,1329,839,0.354211663066955,0.517523364485981,0.123110785033015,0.946677173627528,0.9424743892829
429,3809,3608,201,3588,221,5559,1971,2574,1333,228,496,88,6831,5948,883,139,42.1856594619911,1.07306634687384,4428.48719286462,15.6474196302232,1971,221,201,496,1333,883,0.35456017269293,0.517871017871018,0.129263651002781,0.947230244158572,0.9419795221843
430,3809,3592,217,3587,222,5565,1978,2576,1343,223,422,88,6811,5917,894,134,42.2252527221408,1.07356050811534,4541.66905133923,15.944351043881,1978,222,217,422,1343,894,0.355435759209344,0.521350931677019,0.131258258699163,0.943029666579155,0.941716986085587
431,3811,3596,215,3585,226,5573,1988,2582,1345,225,454,97,6790,5927,863,137,42.2509982964036,1.07303385700079,4490.85432480132,15.8458735336932,1988,226,215,454,1345,863,0.356719899515521,0.520914020139427,0.127098674521355,0.943584361060089,0.940697979532931
432,3813,3591,222,3592,221,5578,1986,2586,1346,226,477,95,6798,5901,897,133,42.2995263919428,1.07271129952688,4463.20991317387,15.8143410791998,1986,221,222,477,1346,897,0.356041591968447,0.520494972931168,0.131950573698147,0.941778127458694,0.942040388145817
433,3817,3581,236,3591,226,5581,1990,2589,1345,229,541,92,6809,5923,886,147,42.3315393417289,1.07227004764329,4458.28188194172,15.6938668228867,1990,226,236,541,1345,886,0.356566923490414,0.519505600617999,0.130121897488618,0.938171338747708,0.940791197275347
434,3818,3555,263,3580,238,5587,2007,2589,1343,229,567,96,6804,5898,906,145,42.3699836227687,1.07138761539474,4474.01476140687,15.7442963629875,2007,238,263,567,1343,906,0.35922677644532,0.518733101583623,0.1331569664903,0.931115767417496,0.937663698271346
435,3819,3546,273,3571,248,5591,2020,2595,1352,230,594,100,6757,5881,876,140,42.4492584614234,1.07080176836607,4507.91773733632,15.6869292326384,2020,248,273,594,1352,876,0.361294938293686,0.521001926782274,0.129643332840018,0.928515318146112,0.935061534433098
436,3821,3567,254,3570,251,5600,2030,2596,1352,227,519,84,6744,5834,910,129,42.5210331670687,1.0698478040397,4557.0008249024,15.817885542382,2030,251,254,519,1352,910,0.3625,0.52080123266564,0.134934756820878,0.933525255168804,0.934310389950275
437,3821,3544,277,3566,255,5602,2036,2599,1353,228,560,91,6788,5906,882,136,42.5668723600119,1.06902127987095,4611.9779579358,15.7761930621568,2036,255,277,560,1353,882,0.363441627990004,0.520584840323201,0.129935179728933,0.927505888510861,0.93326354357498
438,3823,3544,279,3569,254,5604,2035,2606,1368,224,488,78,6762,5927,835,134,42.6161897229078,1.06890783935878,4680.85917271704,15.9493893977502,2035,254,279,488,1368,835,0.363133476088508,0.524942440521873,0.123484176279207,0.927020664399686,0.933560031388962
439,3826,3574,252,3571,255,5606,2035,2607,1366,227,512,79,6761,5912,849,139,42.6256440975917,1.06830472144278,4757.81040553414,15.8015183811361,2035,255,252,512,1366,849,0.36300392436675,0.52397391637898,0.125573140068037,0.934134866701516,0.933350757971772
440,3826,3579,247,3574,252,5607,2033,2613,1370,225,471,72,6780,5960,820,131,42.6582392070933,1.06763510317705,4846.5873869999,15.9140627918333,2033,252,247,471,1370,820,0.362582486177992,0.524301569077688,0.12094395280236,0.935441714584422,0.934134866701516
441,3828,3587,241,3574,254,5608,2034,2616,1377,223,427,75,6752,5937,815,130,42.6748885646759,1.06777625265092,4945.90479507915,15.9796645479649,2034,254,241,427,1377,815,0.362696148359486,0.526376146788991,0.120704976303318,0.937042842215256,0.933646812957158
442,3830,3591,239,3576,254,5612,2036,2618,1377,225,459,81,6790,6027,763,140,42.6792577723028,1.06808611912732,5055.10767038965,15.8664036814071,2036,254,239,459,1377,763,0.362794012829651,0.525974025974026,0.112371134020619,0.937597911227154,0.933681462140992
443,3830,3593,237,3584,246,5618,2034,2625,1379,227,493,85,6790,5973,817,143,42.7412183825756,1.06871968843411,5173.44127768127,15.7928818457428,2034,246,237,493,1379,817,0.362050551797793,0.525333333333333,0.120324005891016,0.938120104438642,0.935770234986945
444,3830,3610,220,3586,244,5626,2040,2626,1375,227,476,80,6785,5931,854,136,42.8027734490482,1.06959104663936,5297.56487330277,15.8516878240189,2040,244,220,476,1375,854,0.362602204052613,0.523610053313024,0.125865880619013,0.942558746736292,0.936292428198433
445,3830,3595,235,3589,241,5630,2041,2626,1384,224,437,77,6804,5963,841,143,42.827837112592,1.07008944051266,5430.06860577173,15.9963467378448,2041,241,235,437,1384,841,0.362522202486678,0.527037319116527,0.123603762492651,0.93864229765013,0.937075718015666
446,3830,3607,223,3589,241,5635,2046,2626,1379,227,479,77,6813,5971,842,138,42.8066168682807,1.06941758528452,5570.50763783607,15.8839921500695,2046,241,223,479,1379,842,0.363087843833185,0.525133282559025,0.123587259650668,0.94177545691906,0.937075718015666
447,3835,3602,233,3594,241,5636,2042,2630,1382,225,448,76,6822,5987,835,149,42.8459536998066,1.06803090949506,5718.52611270053,15.995890045694,2042,241,233,448,1382,835,0.362313697657913,0.525475285171103,0.122398123717385,0.939243807040417,0.937157757496741
448,3836,3623,213,3599,237,5636,2037,2634,1384,227,463,83,6843,5938,905,139,42.8969157408337,1.06771775492011,5873.82951273352,15.9447113634722,2037,237,213,463,1384,905,0.361426543647977,0.525436598329537,0.132251936285255,0.944473409801877,0.938216892596455
449,3839,3621,218,3601,238,5635,2034,2638,1385,228,483,79,6879,6036,843,141,42.9050010375573,1.06809470070532,6035.72871433026,15.9061924251486,2034,238,218,483,1385,843,0.360958296362023,0.525018953752843,0.122546881814217,0.943214378744465,0.938004688721021
450,3842,3611,231,3601,241,5637,2036,2639,1394,225,439,74,6886,5971,915,138,42.946406497547,1.06837871651025,6201.65925876543,16.0827189464554,2036,241,231,439,1394,915,0.361185027496896,0.528230390299356,0.132878303804821,0.939875065070276,0.937272254034357
451,3847,3598,249,3602,245,5639,2037,2640,1393,223,416,76,6875,5941,934,146,42.9366062581322,1.06930004335499,6374.83538473215,16.2223210341302,2037,245,249,416,1393,934,0.361234261393864,0.527651515151515,0.135854545454545,0.935274239667273,0.936314010917598
452,3849,3596,253,3598,251,5645,2047,2643,1390,225,454,79,6786,5907,879,125,42.976529718694,1.06977606956875,6555.06618444143,16.1797003993817,2047,251,253,454,1390,879,0.362621789193977,0.525917517972001,0.129531388152078,0.934268641205508,0.934788256690049
453,3850,3609,241,3601,249,5654,2053,2646,1388,228,495,78,6825,5927,898,131,43.0029477565542,1.0695886153764,6742.03075190033,16.0623778419216,2053,249,241,495,1388,898,0.363105765829501,0.524565381708239,0.131575091575092,0.937402597402597,0.935324675324675
454,3853,3609,244,3605,248,5661,2056,2649,1393,225,441,79,6854,5953,901,144,43.0292669360665,1.06826684326102,6935.9670685977,16.2124021110191,2056,248,244,441,1393,901,0.363186716127893,0.525858814647037,0.131456084038518,0.936672722553854,0.935634570464573
455,3855,3602,253,3600,255,5665,2065,2650,1388,227,484,80,6849,5936,913,133,43.0520214575277,1.06751325577622,7135.27359870062,16.1579866473899,2065,255,253,484,1388,913,0.364518976169462,0.52377358490566,0.133304131990072,0.934370946822309,0.933852140077821
456,3856,3608,248,3594,262,5668,2074,2653,1387,226,460,86,6843,5922,921,133,43.111476447724,1.06719690054155,7341.8711474699,16.2337152925589,2074,262,248,460,1387,921,0.36591390261115,0.522804372408594,0.134590092064884,0.935684647302905,0.932053941908714
457,3856,3613,243,3602,254,5674,2072,2654,1390,223,401,72,6854,5891,963,128,43.1005836961908,1.06728074281498,7555.41138680945,16.4346982469772,2072,254,243,401,1390,963,0.365174480084596,0.523737754333082,0.140501896702655,0.93698132780083,0.934128630705394
458,3857,3600,257,3606,251,5678,2072,2657,1392,224,432,80,6853,5921,932,129,43.1326444944866,1.0672667689715,7776.34920816122,16.3715385881746,2072,251,257,432,1392,932,0.36491722437478,0.523899134362062,0.135998832628046,0.933367902514908,0.934923515685766
459,3861,3595,266,3610,251,5685,2075,2659,1392,222,401,78,6837,5904,933,129,43.1565504572819,1.06688925116487,8004.76962787777,16.4963340651951,2075,251,266,401,1392,933,0.364995602462621,0.523505077096653,0.1364633611233,0.931105931105931,0.934990934990935
460,3868,3608,260,3607,261,5693,2086,2659,1386,224,424,77,6825,5871,954,123,43.2129473421866,1.06594626057153,8240.76932702981,16.3900551784614,2086,261,260,424,1386,954,0.366414895485684,0.521248589695374,0.13978021978022,0.932781799379524,0.932523267838676
461,3870,3606,264,3611,259,5696,2085,2660,1386,225,444,78,6854,5895,959,128,43.1784271717341,1.06466093151783,8484.4641307737,16.345399151083,2085,259,264,444,1386,959,0.366046348314607,0.521052631578947,0.139918295885614,0.931782945736434,0.933074935400517
462,3874,3607,267,3607,267,5698,2091,2667,1389,225,443,78,6879,5879,1000,129,43.1969135671768,1.06436096276988,8735.86392406093,16.3691331565721,2091,267,267,443,1389,1000,0.366970866970867,0.520809898762655,0.145369966564908,0.931078988125968,0.931078988125968
463,3874,3603,271,3605,269,5702,2097,2669,1394,222,393,82,6893,5875,1018,136,43.234940710472,1.06425804587574,8995.12820211056,16.486795308431,2097,269,271,393,1394,1018,0.367765696246931,0.522292993630573,0.147686058320035,0.930046463603511,0.930562725864739
464,3875,3606,269,3611,264,5709,2098,2670,1390,222,390,74,6911,5917,994,134,43.2803996077596,1.06458822476041,9262.58858797329,16.4963680289842,2098,264,269,390,1390,994,0.36748992818357,0.52059925093633,0.143828678917667,0.93058064516129,0.931870967741935
465,3878,3600,278,3601,277,5707,2106,2675,1385,225,450,81,6878,5912,966,138,43.3065543947422,1.06370289990286,9538.41904648251,16.3499329232172,2106,277,278,450,1385,966,0.369020501138952,0.517757009345794,0.140447804594359,0.928313563692625,0.928571428571429
