tick,firm_type,n_firms,uniq_prices,uniq_prices_r2,min_price_gap,tie_share_r2,mean_sellthrough
4576.0,6.0,1,1,1,0.0,0.0,0.7772020725388601
4577.0,1.0,1,1,1,0.0,0.0,0.1
4577.0,2.0,1,1,1,0.0,0.0,0.27860696517412936
4577.0,3.0,1,1,1,0.0,0.0,0.0
4577.0,4.0,2,2,2,2.711818543041737,0.0,0.7293577981651376
4577.0,5.0,1,1,1,0.0,0.0,1.0
4577.0,6.0,1,1,1,0.0,0.0,0.7731958762886598
4578.0,1.0,1,1,1,0.0,0.0,0.1
4578.0,2.0,1,1,1,0.0,0.0,0.27860696517412936
4578.0,3.0,1,1,1,0.0,0.0,0.0
4578.0,4.0,2,2,2,2.711818543041737,0.0,0.7272727272727273
4578.0,5.0,1,1,1,0.0,0.0,1.0
4578.0,6.0,1,1,1,0.0,0.0,0.8298969072164949
4579.0,1.0,1,1,1,0.0,0.0,0.1
4579.0,2.0,1,1,1,0.0,0.0,0.30158730158730157
4579.0,3.0,1,1,1,0.0,0.0,0.0
4579.0,4.0,2,2,2,2.711818543041737,0.0,0.7227272727272727
4579.0,5.0,1,1,1,0.0,0.0,1.0
4579.0,6.0,1,1,1,0.0,0.0,0.8298969072164949
4580.0,1.0,1,1,1,0.0,0.0,0.1
4580.0,2.0,1,1,1,0.0,0.0,0.3005181347150259
4580.0,3.0,1,1,1,0.0,0.0,0.0
4580.0,4.0,2,2,2,2.711818543041737,0.0,0.7207207207207207
4580.0,5.0,1,1,1,0.0,0.0,1.0
4580.0,6.0,1,1,1,0.0,0.0,0.8247422680412371
4581.0,1.0,1,1,1,0.0,0.0,0.1
4581.0,2.0,1,1,1,0.0,0.0,0.29896907216494845
4581.0,3.0,1,1,1,0.0,0.0,0.0
4581.0,4.0,2,2,2,2.711818543041737,0.0,0.6711711711711712
4581.0,5.0,1,1,1,0.0,0.0,1.0
4581.0,6.0,1,1,1,0.0,0.0,1.0
4582.0,1.0,1,1,1,0.0,0.0,0.1
4582.0,2.0,1,1,1,0.0,0.0,0.29896907216494845
4582.0,3.0,1,1,1,0.0,0.0,0.0
4582.0,4.0,2,2,2,2.711818543041737,0.0,0.6846846846846847
4582.0,5.0,1,1,1,0.0,0.0,1.0
4582.0,6.0,1,1,1,0.0,0.0,1.0
4583.0,1.0,1,1,1,0.0,0.0,0.1
4583.0,2.0,1,1,1,0.0,0.0,0.29743589743589743
4583.0,3.0,1,1,1,0.0,0.0,0.0
4583.0,4.0,2,2,2,2.5375885668009914,0.0,0.7098214285714286
4583.0,5.0,1,1,1,0.0,0.0,1.0
4583.0,6.0,2,2,2,1.5037554840807328,0.0,0.5
4584.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4584.0,2.0,1,1,1,0.0,0.0,0.29591836734693877
4584.0,3.0,1,1,1,0.0,0.0,0.0
4584.0,4.0,2,2,2,2.5375885668009914,0.0,0.71875
4584.0,5.0,1,1,1,0.0,0.0,1.0
4584.0,6.0,2,2,2,1.5037554840807328,0.0,0.65625
4585.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4585.0,2.0,1,1,1,0.0,0.0,0.29441624365482233
4585.0,3.0,1,1,1,0.0,0.0,0.0
4585.0,4.0,2,2,2,2.5375885668009914,0.0,0.7321428571428572
4585.0,5.0,2,2,2,0.008484824742986063,0.0,0.5
4585.0,6.0,2,2,2,1.5037554840807328,0.0,0.6504360465116279
4586.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4586.0,2.0,1,1,1,0.0,0.0,0.29441624365482233
4586.0,3.0,1,1,1,0.0,0.0,0.0
4586.0,4.0,2,2,2,2.356389391510616,0.0,0.7366071428571428
4586.0,5.0,2,2,2,0.19673220379309075,0.0,0.5069444444444444
4586.0,6.0,2,2,2,1.5037554840807328,0.0,0.6505028735632183
4587.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4587.0,2.0,1,1,1,0.0,0.0,0.29292929292929293
4587.0,3.0,1,1,1,0.0,0.0,0.0
4587.0,4.0,2,2,2,2.356389391510616,0.0,0.7410714285714286
4587.0,5.0,2,2,2,0.38464018985347526,0.0,0.5694444444444444
4587.0,6.0,1,1,1,0.0,0.0,0.9774011299435028
4588.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4588.0,2.0,1,1,1,0.0,0.0,0.29797979797979796
4588.0,3.0,1,1,1,0.0,0.0,0.0
4588.0,4.0,2,2,2,2.356389391510616,0.0,0.7098214285714286
4588.0,5.0,2,2,2,0.38464018985347526,0.0,0.6944444444444444
4588.0,6.0,1,1,1,0.0,0.0,0.9497206703910615
4589.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4589.0,2.0,1,1,1,0.0,0.0,0.29797979797979796
4589.0,3.0,1,1,1,0.0,0.0,0.0
4589.0,4.0,2,2,2,2.356389391510616,0.0,0.7276785714285714
4589.0,5.0,3,3,3,0.38464018985347526,0.0,0.5555555555555555
4589.0,6.0,2,2,2,0.09306584474833013,0.0,0.5
4590.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4590.0,2.0,1,1,1,0.0,0.0,0.30303030303030304
4590.0,3.0,1,1,1,0.0,0.0,0.0
4590.0,4.0,2,2,2,2.356389391510616,0.0,0.7412280701754386
4590.0,5.0,3,3,3,0.38464018985347526,0.0,0.5462962962962963
4590.0,6.0,2,2,2,0.07079322792100928,0.0,0.6420545746388443
4591.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4591.0,2.0,1,1,1,0.0,0.0,0.30303030303030304
4591.0,3.0,1,1,1,0.0,0.0,0.0
4591.0,4.0,2,2,2,2.356389391510616,0.0,0.7368421052631579
4591.0,5.0,3,3,3,0.38464018985347526,0.0,0.4351851851851852
4591.0,6.0,2,2,2,0.0996202076551036,0.0,0.84375
4592.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4592.0,2.0,1,1,1,0.0,0.0,0.30303030303030304
4592.0,3.0,1,1,1,0.0,0.0,0.0
4592.0,4.0,2,2,2,2.356389391510616,0.0,0.7368421052631579
4592.0,5.0,1,1,1,0.0,0.0,0.8055555555555556
4592.0,6.0,2,2,2,0.06796149880416902,0.0,0.9852941176470589
4593.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4593.0,2.0,1,1,1,0.0,0.0,0.30303030303030304
4593.0,3.0,1,1,1,0.0,0.0,0.0
4593.0,4.0,2,2,2,2.356389391510616,0.0,0.706140350877193
4593.0,5.0,1,1,1,0.0,0.0,0.8055555555555556
4593.0,6.0,2,2,2,0.06796149880416902,0.0,1.0
4594.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4594.0,2.0,1,1,1,0.0,0.0,0.3015075376884422
4594.0,3.0,1,1,1,0.0,0.0,0.0
4594.0,4.0,2,2,2,2.167942249208626,0.0,0.7017543859649122
4594.0,5.0,1,1,1,0.0,0.0,0.8888888888888888
4594.0,6.0,2,2,2,0.06796149880416902,0.0,0.9911764705882353
4595.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4595.0,2.0,1,1,1,0.0,0.0,0.3015075376884422
4595.0,3.0,1,1,1,0.0,0.0,0.0
4595.0,4.0,2,2,2,2.167942249208626,0.0,0.7
4595.0,5.0,1,1,1,0.0,0.0,0.75
4595.0,6.0,2,2,2,0.06796149880416902,0.0,0.9676470588235294
4596.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4596.0,2.0,1,1,1,0.0,0.0,0.2964824120603015
4596.0,3.0,1,1,1,0.0,0.0,0.0
4596.0,4.0,2,2,2,2.167942249208626,0.0,0.7207207207207207
4596.0,5.0,1,1,1,0.0,0.0,0.5510204081632653
4596.0,6.0,2,2,2,0.06796149880416902,0.0,0.9676470588235294
4597.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4597.0,2.0,1,1,1,0.0,0.0,0.3015075376884422
4597.0,3.0,1,1,1,0.0,0.0,0.0
4597.0,4.0,2,2,2,2.167942249208626,0.0,0.7149122807017544
4597.0,5.0,1,1,1,0.0,0.0,0.5510204081632653
4597.0,6.0,2,2,2,0.09291693939673262,0.0,0.9647058823529412
4598.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4598.0,2.0,1,1,1,0.0,0.0,0.3065326633165829
4598.0,3.0,1,1,1,0.0,0.0,0.0
4598.0,4.0,2,2,2,1.9719572212145566,0.0,0.7105263157894737
4598.0,5.0,1,1,1,0.0,0.0,0.5918367346938775
4598.0,6.0,1,1,1,0.0,0.0,1.0
4599.0,1.0,1,1,1,0.0,0.0,0.09333333333333334
4599.0,2.0,1,1,1,0.0,0.0,0.295
4599.0,3.0,1,1,1,0.0,0.0,0.0
4599.0,4.0,2,2,2,1.9719572212145566,0.0,0.5318181818181819
4599.0,5.0,1,1,1,0.0,0.0,1.0
4599.0,6.0,2,2,2,0.2679787192620804,0.0,0.5
4600.0,1.0,1,1,1,0.0,0.0,0.06666666666666667
4600.0,2.0,1,1,1,0.0,0.0,0.29
4600.0,3.0,1,1,1,0.0,0.0,0.0
4600.0,4.0,2,2,2,1.9719572212145566,0.0,0.5353982300884956
4600.0,5.0,1,1,1,0.0,0.0,1.0
4600.0,6.0,2,2,2,0.2679787192620804,0.0,1.0
4601.0,1.0,1,1,1,0.0,0.0,0.06666666666666667
4601.0,2.0,1,1,1,0.0,0.0,0.295
4601.0,3.0,1,1,1,0.0,0.0,0.0
4601.0,4.0,2,2,2,1.9719572212145566,0.0,0.5309734513274337
4601.0,5.0,1,1,1,0.0,0.0,1.0
4601.0,6.0,2,2,2,0.2679787192620804,0.0,1.0
4602.0,1.0,1,1,1,0.0,0.0,0.06578947368421052
4602.0,2.0,1,1,1,0.0,0.0,0.3
4602.0,3.0,1,1,1,0.0,0.0,0.0
4602.0,4.0,2,2,2,1.9719572212145566,0.0,0.5307017543859649
4602.0,5.0,1,1,1,0.0,0.0,1.0
4602.0,6.0,2,2,2,0.2679787192620804,0.0,1.0
4603.0,1.0,1,1,1,0.0,0.0,0.06578947368421052
4603.0,2.0,1,1,1,0.0,0.0,0.3
4603.0,3.0,1,1,1,0.0,0.0,0.0
4603.0,4.0,2,2,2,1.9719572212145566,0.0,0.5263157894736842
4603.0,5.0,1,1,1,0.0,0.0,1.0
4603.0,6.0,2,2,2,0.2679787192620804,0.0,1.0
4604.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4604.0,2.0,1,1,1,0.0,0.0,0.3
4604.0,3.0,1,1,1,0.0,0.0,0.0
4604.0,4.0,2,2,2,1.7681327921007242,0.0,0.5263157894736842
4604.0,5.0,1,1,1,0.0,0.0,1.0
4604.0,6.0,2,2,2,0.2679787192620804,0.0,1.0
4605.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4605.0,2.0,1,1,1,0.0,0.0,0.3
4605.0,4.0,2,2,2,1.7681327921007242,0.0,0.5307017543859649
4605.0,5.0,1,1,1,0.0,0.0,1.0
4605.0,6.0,2,2,2,0.10066514353314204,0.0,1.0
4606.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4606.0,2.0,1,1,1,0.0,0.0,0.30303030303030304
4606.0,3.0,1,1,1,0.0,0.0,0.0
4606.0,4.0,3,3,3,0.6408022661287731,0.0,0.34795321637426896
4606.0,5.0,1,1,1,0.0,0.0,1.0
4606.0,6.0,2,2,2,0.10066514353314204,0.0,1.0
4607.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4607.0,2.0,1,1,1,0.0,0.0,0.31155778894472363
4607.0,3.0,1,1,1,0.0,0.0,0.0
4607.0,4.0,3,3,3,0.6408022661287731,0.0,0.6111111111111112
4607.0,5.0,1,1,1,0.0,0.0,1.0
4607.0,6.0,2,2,2,0.10066514353314204,0.0,1.0
4608.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4608.0,2.0,1,1,1,0.0,0.0,0.32160804020100503
4608.0,3.0,1,1,1,0.0,0.0,0.0
4608.0,4.0,3,3,3,0.6408022661287731,0.0,0.6111111111111112
4608.0,5.0,1,1,1,0.0,0.0,1.0
4608.0,6.0,2,2,2,0.10066514353314204,0.0,1.0
4609.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4609.0,2.0,1,1,1,0.0,0.0,0.31
4609.0,3.0,1,1,1,0.0,0.0,0.0
4609.0,4.0,3,3,3,0.6408022661287731,0.0,0.6111111111111112
4609.0,5.0,1,1,1,0.0,0.0,1.0
4609.0,6.0,2,2,2,0.10066514353314204,0.0,1.0
4610.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4610.0,2.0,1,1,1,0.0,0.0,0.23
4610.0,3.0,1,1,1,0.0,0.0,0.0
4610.0,4.0,3,3,3,0.6408022661287731,0.0,0.625
4610.0,5.0,1,1,1,0.0,0.0,1.0
4610.0,6.0,2,2,2,0.0733409752249532,0.0,1.0
4611.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4611.0,2.0,1,1,1,0.0,0.0,0.24
4611.0,3.0,1,1,1,0.0,0.0,0.0
4611.0,4.0,3,3,3,0.6408022661287731,0.0,0.5743589743589744
4611.0,5.0,1,1,1,0.0,0.0,1.0
4611.0,6.0,2,2,2,0.0733409752249532,0.0,1.0
4612.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4612.0,2.0,2,2,2,0.2773475446770468,0.0,0.12189054726368159
4612.0,3.0,1,1,1,0.0,0.0,0.0
4612.0,4.0,3,3,3,0.6408022661287731,0.0,0.5743589743589744
4612.0,5.0,1,1,1,0.0,0.0,1.0
4612.0,6.0,2,2,2,0.25430733873337275,0.0,1.0
4613.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4613.0,2.0,2,2,2,0.2773475446770468,0.0,0.140625
4613.0,3.0,1,1,1,0.0,0.0,0.0
4613.0,4.0,4,4,4,0.27625407409364655,0.0,0.4407692307692308
4613.0,5.0,1,1,1,0.0,0.0,1.0
4613.0,6.0,2,2,2,0.07627461423395143,0.0,1.0
4614.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4614.0,2.0,2,2,2,0.2773475446770468,0.0,0.13636363636363635
4614.0,3.0,1,1,1,0.0,0.0,0.0
4614.0,4.0,4,4,4,0.27625407409364655,0.0,0.49846153846153846
4614.0,5.0,1,1,1,0.0,0.0,1.0
4614.0,6.0,2,2,2,0.07627461423395143,0.0,1.0
4615.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4615.0,2.0,2,2,2,0.13941526851668673,0.0,0.13819095477386933
4615.0,3.0,1,1,1,0.0,0.0,0.0
4615.0,4.0,4,4,4,0.16715271343814564,0.0,0.49846153846153846
4615.0,5.0,1,1,1,0.0,0.0,1.0
4615.0,6.0,2,2,2,0.07627461423395143,0.0,1.0
4616.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4616.0,2.0,2,2,2,0.13941526851668673,0.0,0.13819095477386933
4616.0,3.0,1,1,1,0.0,0.0,0.0
4616.0,4.0,4,4,4,0.16715271343814564,0.0,0.5576923076923077
4616.0,5.0,1,1,1,0.0,0.0,1.0
4616.0,6.0,2,2,2,0.26447963228270766,0.0,1.0
4617.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4617.0,2.0,1,1,1,0.0,0.0,0.28
4617.0,3.0,1,1,1,0.0,0.0,0.0
4617.0,4.0,2,2,2,0.16715271343814564,0.0,1.0
4617.0,5.0,1,1,1,0.0,0.0,1.0
4617.0,6.0,2,2,2,0.07932559880330992,0.0,1.0
4618.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4618.0,2.0,1,1,1,0.0,0.0,0.13
4618.0,3.0,1,1,1,0.0,0.0,0.0
4618.0,4.0,3,3,3,0.16715271343814564,0.0,0.6666666666666666
4618.0,5.0,1,1,1,0.0,0.0,0.7162162162162162
4618.0,6.0,2,2,2,0.07932559880330992,0.0,1.0
4619.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4619.0,2.0,1,1,1,0.0,0.0,0.15
4619.0,3.0,1,1,1,0.0,0.0,0.0
4619.0,4.0,3,3,3,0.16715271343814564,0.0,0.7466666666666667
4619.0,5.0,1,1,1,0.0,0.0,0.7567567567567568
4619.0,6.0,2,2,2,0.27505881757401607,0.0,1.0
4620.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4620.0,2.0,1,1,1,0.0,0.0,0.15422885572139303
4620.0,3.0,1,1,1,0.0,0.0,0.0
4620.0,4.0,3,3,3,0.16715271343814564,0.0,0.7333333333333334
4620.0,5.0,1,1,1,0.0,0.0,0.7297297297297297
4620.0,6.0,2,2,2,0.47862136509555064,0.0,1.0
4621.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4621.0,2.0,1,1,1,0.0,0.0,0.15422885572139303
4621.0,3.0,1,1,1,0.0,0.0,0.0
4621.0,4.0,3,3,3,0.02212685279370774,0.0,0.7600000000000001
4621.0,5.0,1,1,1,0.0,0.0,0.7432432432432432
4621.0,6.0,2,2,2,0.6903264145179469,0.0,1.0
4622.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4622.0,2.0,1,1,1,0.0,0.0,0.15422885572139303
4622.0,3.0,1,1,1,0.0,0.0,0.0
4622.0,4.0,3,3,3,0.015126657397257937,0.0,0.7600000000000001
4622.0,5.0,1,1,1,0.0,0.0,0.7066666666666667
4622.0,6.0,2,2,2,0.6903264145179469,0.0,1.0
4623.0,1.0,1,1,1,0.0,0.0,0.0641025641025641
4623.0,2.0,1,1,1,0.0,0.0,0.12871287128712872
4623.0,3.0,1,1,1,0.0,0.0,0.0
4623.0,4.0,2,2,2,0.023011926905456725,0.0,1.0
4623.0,5.0,1,1,1,0.0,0.0,0.68
4623.0,6.0,2,2,2,0.6903264145179469,0.0,1.0
4624.0,1.0,1,1,1,0.0,0.0,0.0625
4624.0,2.0,1,1,1,0.0,0.0,0.10891089108910891
4624.0,3.0,1,1,1,0.0,0.0,0.0
4624.0,4.0,2,2,2,0.023011926905456725,0.0,1.0
4624.0,5.0,1,1,1,0.0,0.0,0.7027027027027027
4624.0,6.0,2,2,2,0.49776621969937285,0.0,1.0
4625.0,1.0,1,1,1,0.0,0.0,0.0625
4625.0,2.0,1,1,1,0.0,0.0,0.10891089108910891
4625.0,3.0,1,1,1,0.0,0.0,0.0
4625.0,4.0,2,2,2,0.023011926905456725,0.0,1.0
4625.0,5.0,1,1,1,0.0,0.0,0.7027027027027027
4625.0,6.0,2,2,2,0.49776621969937285,0.0,1.0
4626.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4626.0,2.0,1,1,1,0.0,0.0,0.10891089108910891
4626.0,3.0,1,1,1,0.0,0.0,0.0
4626.0,4.0,2,2,2,0.23651487655595105,0.0,1.0
4626.0,5.0,1,1,1,0.0,0.0,0.7066666666666667
4626.0,6.0,2,2,2,0.49776621969937285,0.0,1.0
4627.0,1.0,2,2,2,1.3158222483207602,0.0,0.030864197530864196
4627.0,2.0,1,1,1,0.0,0.0,0.10891089108910891
4627.0,3.0,1,1,1,0.0,0.0,0.0
4627.0,4.0,2,2,2,0.023932403981675066,0.0,1.0
4627.0,5.0,1,1,1,0.0,0.0,0.7733333333333333
4627.0,6.0,2,2,2,0.49776621969937285,0.0,1.0
4628.0,1.0,2,2,2,1.3158222483207602,0.0,0.030864197530864196
4628.0,2.0,1,1,1,0.0,0.0,0.11386138613861387
4628.0,3.0,1,1,1,0.0,0.0,0.0
4628.0,4.0,2,2,2,0.023932403981675066,0.0,1.0
4628.0,5.0,1,1,1,0.0,0.0,0.8378378378378378
4628.0,6.0,2,2,2,0.49776621969937285,0.0,1.0
4629.0,1.0,2,2,2,1.3158222483207602,0.0,0.030864197530864196
4629.0,2.0,1,1,1,0.0,0.0,0.1188118811881188
4629.0,3.0,1,1,1,0.0,0.0,0.0
4629.0,4.0,2,2,2,0.023932403981675066,0.0,1.0
4629.0,5.0,1,1,1,0.0,0.0,0.7333333333333333
4629.0,6.0,2,2,2,0.7179394710986644,0.0,1.0
4630.0,1.0,2,2,2,1.3158222483207602,0.0,0.030864197530864196
4630.0,2.0,1,1,1,0.0,0.0,0.11822660098522167
4630.0,3.0,1,1,1,0.0,0.0,0.0
4630.0,4.0,2,2,2,0.19715336749557189,0.0,1.0
4630.0,5.0,1,1,1,0.0,0.0,0.7333333333333333
4630.0,6.0,2,2,2,0.7179394710986644,0.0,1.0
4631.0,1.0,2,2,2,1.3158222483207602,0.0,0.030864197530864196
4631.0,2.0,1,1,1,0.0,0.0,0.11822660098522167
4631.0,3.0,1,1,1,0.0,0.0,0.0
4631.0,4.0,2,2,2,0.19715336749557189,0.0,0.98
4631.0,5.0,1,1,1,0.0,0.0,0.7333333333333333
4631.0,6.0,2,2,2,0.7179394710986644,0.0,1.0
4632.0,1.0,2,2,2,1.3158222483207602,0.0,0.030864197530864196
4632.0,2.0,1,1,1,0.0,0.0,0.12315270935960591
4632.0,3.0,1,1,1,0.0,0.0,0.0
4632.0,4.0,2,2,2,0.19715336749557189,0.0,0.96
4632.0,5.0,1,1,1,0.0,0.0,0.7466666666666667
4632.0,6.0,2,2,2,0.5176768684873476,0.0,1.0
4633.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4633.0,2.0,1,1,1,0.0,0.0,0.12315270935960591
4633.0,3.0,1,1,1,0.0,0.0,0.0
4633.0,4.0,2,2,2,0.19715336749557189,0.0,0.94
4633.0,5.0,1,1,1,0.0,0.0,0.7333333333333333
4633.0,6.0,2,2,2,0.3094037617715779,0.0,1.0
4634.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4634.0,2.0,1,1,1,0.0,0.0,0.12315270935960591
4634.0,3.0,1,1,1,0.0,0.0,0.0
4634.0,4.0,2,2,2,0.19715336749557189,0.0,1.0
4634.0,5.0,1,1,1,0.0,0.0,0.7466666666666667
4634.0,6.0,3,3,3,0.3094037617715779,0.0,0.6666666666666666
4635.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4635.0,2.0,1,1,1,0.0,0.0,0.12254901960784313
4635.0,3.0,1,1,1,0.0,0.0,0.0
4635.0,4.0,2,2,2,0.4270825698319092,0.0,1.0
4635.0,5.0,1,1,1,0.0,0.0,0.6533333333333333
4635.0,6.0,3,3,3,0.09279973078717774,0.0,0.982905982905983
4636.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4636.0,2.0,1,1,1,0.0,0.0,0.12254901960784313
4636.0,3.0,1,1,1,0.0,0.0,0.0
4636.0,4.0,2,2,2,0.4270825698319092,0.0,1.0
4636.0,5.0,1,1,1,0.0,0.0,0.632183908045977
4636.0,6.0,3,3,3,0.09279973078717774,0.0,0.94017094017094
4637.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4637.0,2.0,1,1,1,0.0,0.0,0.12745098039215685
4637.0,3.0,1,1,1,0.0,0.0,0.0
4637.0,4.0,2,2,2,0.4270825698319092,0.0,1.0
4637.0,5.0,1,1,1,0.0,0.0,0.632183908045977
4637.0,6.0,3,3,3,0.09279973078717774,0.0,0.8632478632478633
4638.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4638.0,2.0,1,1,1,0.0,0.0,0.13402061855670103
4638.0,3.0,1,1,1,0.0,0.0,0.0
4638.0,4.0,2,2,2,0.4270825698319092,0.0,1.0
4638.0,5.0,1,1,1,0.0,0.0,0.5862068965517241
4638.0,6.0,3,3,3,0.09279973078717774,0.0,0.8632478632478633
4639.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4639.0,2.0,1,1,1,0.0,0.0,0.135678391959799
4639.0,3.0,1,1,1,0.0,0.0,0.0
4639.0,4.0,2,2,2,0.6662089402616997,0.0,1.0
4639.0,5.0,1,1,1,0.0,0.0,0.6206896551724138
4639.0,6.0,2,2,2,0.09279973078717774,0.0,0.8
4640.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4640.0,2.0,1,1,1,0.0,0.0,0.135
4640.0,3.0,1,1,1,0.0,0.0,0.0
4640.0,4.0,2,2,2,0.9149003655086823,0.0,1.0
4640.0,5.0,1,1,1,0.0,0.0,0.6781609195402298
4640.0,6.0,2,2,2,0.318067923010954,0.0,0.85
4641.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4641.0,2.0,1,1,1,0.0,0.0,0.135
4641.0,3.0,1,1,1,0.0,0.0,0.0
4641.0,4.0,2,2,2,0.9514963801290293,0.0,0.9642857142857143
4641.0,5.0,1,1,1,0.0,0.0,0.7126436781609196
4641.0,6.0,2,2,2,0.318067923010954,0.0,0.8375
4642.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4642.0,2.0,1,1,1,0.0,0.0,0.13930348258706468
4642.0,3.0,1,1,1,0.0,0.0,0.0
4642.0,4.0,2,2,2,0.9514963801290293,0.0,0.9482758620689655
4642.0,5.0,1,1,1,0.0,0.0,0.6781609195402298
4642.0,6.0,2,2,2,0.318067923010954,0.0,0.809375
4643.0,1.0,1,1,1,0.0,0.0,0.06172839506172839
4643.0,2.0,1,1,1,0.0,0.0,0.14427860696517414
4643.0,3.0,1,1,1,0.0,0.0,0.0
4643.0,4.0,2,2,2,0.9514963801290293,0.0,0.9310344827586207
4643.0,5.0,1,1,1,0.0,0.0,0.6666666666666666
4643.0,6.0,2,2,2,0.318067923010954,0.0,0.825
4644.0,1.0,1,1,1,0.0,0.0,0.060240963855421686
4644.0,2.0,1,1,1,0.0,0.0,0.14356435643564355
4644.0,3.0,1,1,1,0.0,0.0,0.0
4644.0,4.0,2,2,2,0.9514963801290293,0.0,0.9137931034482758
4644.0,5.0,1,1,1,0.0,0.0,0.6551724137931034
4644.0,6.0,2,2,2,0.318067923010954,0.0,0.825
4645.0,1.0,1,1,1,0.0,0.0,0.060240963855421686
4645.0,2.0,1,1,1,0.0,0.0,0.14356435643564355
4645.0,3.0,1,1,1,0.0,0.0,0.0
4645.0,4.0,2,2,2,0.9514963801290293,0.0,0.9137931034482758
4645.0,5.0,1,1,1,0.0,0.0,0.6781609195402298
4645.0,6.0,2,2,2,0.318067923010954,0.0,0.8
4646.0,1.0,1,1,1,0.0,0.0,0.060240963855421686
4646.0,2.0,1,1,1,0.0,0.0,0.14356435643564355
4646.0,3.0,2,2,2,0.23562086418859174,0.0,0.0
4646.0,4.0,2,2,2,0.9514963801290293,0.0,0.9137931034482758
4646.0,5.0,1,1,1,0.0,0.0,0.7126436781609196
4646.0,6.0,2,2,2,0.318067923010954,0.0,0.759375
4647.0,1.0,1,1,1,0.0,0.0,0.0963855421686747
4647.0,2.0,1,1,1,0.0,0.0,0.15763546798029557
4647.0,3.0,2,2,2,0.08344751946355444,0.0,0.0
4647.0,4.0,2,2,2,0.9514963801290293,0.0,0.8793103448275862
4647.0,5.0,1,1,1,0.0,0.0,0.7586206896551724
4647.0,6.0,2,2,2,0.318067923010954,0.0,0.8
4648.0,1.0,2,2,2,0.9394769274697543,0.0,0.04819277108433735
4648.0,2.0,1,1,1,0.0,0.0,0.15763546798029557
4648.0,3.0,2,2,2,0.08344751946355444,0.0,0.0
4648.0,4.0,2,2,2,0.9514963801290293,0.0,0.9310344827586207
4648.0,5.0,1,1,1,0.0,0.0,0.7586206896551724
4648.0,6.0,3,3,3,0.2348258591743324,0.0,0.5333333333333333
4649.0,1.0,2,2,2,0.9394769274697543,0.0,0.4
4649.0,2.0,1,1,1,0.0,0.0,0.15763546798029557
4649.0,3.0,1,1,1,0.0,0.0,0.0
4649.0,4.0,2,2,2,0.9514963801290293,0.0,0.9310344827586207
4649.0,5.0,1,1,1,0.0,0.0,0.7011494252873564
4649.0,6.0,3,3,3,0.2348258591743324,0.0,0.6583333333333333
4650.0,1.0,2,2,2,0.9394769274697543,0.0,0.22727272727272727
4650.0,2.0,1,1,1,0.0,0.0,0.14285714285714285
4650.0,3.0,1,1,1,0.0,0.0,0.0
4650.0,4.0,2,2,2,0.9514963801290293,0.0,0.9310344827586207
