tick,firm_id,firm_type,reason,cash_before_exit,revenue_this_tick,wages_this_tick,commercial_rent_this_tick,capital_rental_this_tick,process_rental_this_tick,input_cost_this_tick,profit_this_tick,worker_count,capital_units,process_count,commercial_units,last_plan_tick,last_plan_passed,last_plan_projected_end_cash,last_plan_total_cost,last_plan_buffer
3546,304,6,negative_cash,-8.56890808351082,158.83128760619493,90.66318949932509,1.0,2.25,3.0,91.0,-29.08190189313015,9,9,5,1,3526,1,237.6857857724017,3055.626289986502,820.89979244898
3553,314,3,negative_cash,-0.3507157877370206,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3539,0,-46.70071578773701,77.0,19.25
3571,308,6,negative_cash,-34.49195201161495,204.85785751605331,129.4611834813907,3.0,1.75,3.5999999999999996,125.90791042128406,-58.86123638662143,13,7,6,3,3556,1,122.47944395455045,3631.716823453855,929.344511572869
3594,309,6,negative_cash,-45.401471545194696,50.089989400775465,50.0,2.0,1.75,1.2,70.0,-74.86001059922454,5,7,2,2,3576,1,211.27445530455657,1555.774193548387,414.4947071526881
3615,344,5,negative_cash,-26.79243611584458,0.0,19.18626172704878,1.0,0.5,1.2,47.52419486059239,-69.41045658764116,2,2,2,1,3599,1,533.5382278429109,437.7252345409756,109.4313086352439
3618,327,1,negative_cash,-4.092196212825739,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3613,0,-97.7132034989843,117.0,36.61908889038395
3643,330,1,negative_cash,-2.773759431686848,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3641,0,-114.32375943168685,97.0,24.25
3649,326,1,negative_cash,-1.7608917012158187,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3638,0,-84.6608917012158,117.0,29.25
3649,322,1,negative_cash,-10.389080984671054,1.410516687507387,10.0,5.0,0.25,0.6,0.0,-14.439483312492612,1,1,1,5,3642,0,-27.352364116966243,117.0,29.25
3652,324,1,negative_cash,-3.2032102162218834,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3640,0,-81.25321021622187,117.0,29.25
3652,181,6,negative_cash,-18.305724157044367,113.24065657821981,50.0,1.0,7.25,1.7999999999999998,98.0,-44.809343421780184,5,29,3,1,3635,1,187.08662155004936,2356.628704313865,620.4709972162921
3665,328,1,negative_cash,-0.6399123909399878,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3663,0,-66.18991239093998,57.0,14.25
3669,329,1,negative_cash,-0.06682512739223512,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3662,0,-87.36682512739223,97.0,24.25
3670,296,6,negative_cash,-16.016780927162166,43.57962454912072,20.0,2.0,2.0,0.6,42.0,-23.02037545087928,2,8,1,2,3656,1,75.83973082285524,807.7894736842105,219.46121867824047
3673,331,4,negative_cash,-1.3034272800770665,0.0,0.0,4.0,0.75,0.6,0.0,-5.35,0,3,1,4,3665,0,-117.25342728007706,127.0,31.75
3677,352,5,negative_cash,-11.738721547100653,0.0,10.096108904016358,1.0,0.5,0.6,36.69842916283806,-48.894538066854416,1,2,1,1,3669,1,80.836671456477,243.92217808032714,60.980544520081786
3678,325,1,negative_cash,-2.851145294255307,2.7081920400141826,10.0,5.0,0.5,0.6,0.0,-13.391807959985817,1,2,1,5,3662,1,100.98149527135178,142.0,35.5
3703,300,6,negative_cash,-31.93375996036997,336.29058212762266,199.4845837488153,4.0,4.0,5.3999999999999995,209.83651221414326,-86.43051383533592,20,16,9,4,3692,1,169.15184349822607,5727.02500830964,1463.2684159302119
3713,311,3,negative_cash,-0.36252601126083484,0.0,0.0,6.0,0.25,0.6,0.0,-6.85,0,1,1,6,3703,0,-103.11252601126083,137.0,34.25
3727,339,6,negative_cash,-5.343522762877342,119.373848241862,61.0,2.0,1.25,1.7999999999999998,70.0,-16.67615175813799,6,5,3,2,3716,1,77.79507170850559,1886.8823529411766,484.83577875127673
3728,346,2,negative_cash,-10.238494725983259,2.121611682621156,10.0,5.0,0.5,0.6,0.0,-13.978388317378844,1,2,1,5,3712,1,103.30486864296691,122.0,30.5
3749,333,3,negative_cash,-18.16631616582492,0.0,10.0,5.0,0.75,0.6,4.645291631563443,-20.995291631563443,1,3,1,5,3736,1,223.21786925611732,262.98421941588765,65.74605485397191
3752,340,6,negative_cash,-18.859221144042635,160.43210726127933,79.82686986986347,2.0,2.0,2.4,98.0,-23.79476260858415,8,8,4,2,3734,1,200.46611214336338,2741.4262862861583,732.5892073223375
3756,334,3,negative_cash,-5.738315234792587,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3740,0,-73.3883152347926,137.0,34.25
3758,354,5,negative_cash,-34.273130121733075,6.635519999999999,10.0,1.0,0.5,0.6,32.595674914483276,-38.06015491448328,1,2,1,1,3750,1,231.20559424226576,207.1036113958967,51.77590284897418
3765,345,2,negative_cash,-3.6524453534945156,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3764,0,-79.6896495461774,137.0,40.0675102918252
3766,348,2,negative_cash,-0.7090411635330631,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,3764,0,-43.25904116353306,37.0,9.25
3766,350,2,negative_cash,-2.8242363932159598,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3753,0,-52.02423639321595,77.0,19.25
3775,347,2,negative_cash,-1.373550686762849,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3771,0,-124.22355068676285,117.0,29.25
3782,349,2,negative_cash,-1.6560620117907163,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3775,0,-88.95606201179072,97.0,24.25
3784,310,6,negative_cash,-40.38265177359679,171.2988682592168,100.0,4.0,3.5,3.5999999999999996,154.0,-93.8011317407832,10,14,6,4,3768,1,226.85865403986463,4597.176470588235,1167.0585247877234
3810,377,5,negative_cash,-16.501841708757667,0.0,20.268307428260762,1.0,0.5,0.6,58.94215128301538,-81.31045871127614,2,2,1,1,3764,1,3901.048528277875,0.0,0.0
3811,378,5,negative_cash,-27.56610489565253,7.5,20.93877527363073,1.0,0.5,0.6,53.93316727163207,-69.4719425452628,2,2,1,1,3765,1,3786.3897394159917,0.0,0.0
3812,376,5,negative_cash,-8.55178048405243,0.0,20.428807235895516,1.0,0.5,0.6,56.52781563762123,-79.05662287351674,2,2,1,1,3763,1,4084.895873106892,0.0,0.0
3815,374,5,negative_cash,-15.483541925547627,0.0,19.4249118342409,1.0,0.5,1.2,61.25290015289175,-83.37781198713265,2,2,2,1,3801,1,592.1574808640636,442.4982366848179,110.62455917120448
3816,372,5,negative_cash,-45.82743211654564,0.0,19.349081882482928,1.0,0.5,1.2,62.41641434579149,-84.46549622827442,2,2,2,1,3809,1,5.693014472965103,440.9816376496585,110.24540941241463
3818,380,5,negative_cash,-51.4289342818206,0.0,19.17696394376287,1.0,0.5,0.6,54.79687313778288,-76.07383708154575,2,2,1,1,3767,1,3509.0596063271496,0.0,0.0
3821,379,5,negative_cash,-5.228967235471188,0.0,9.747380594694153,1.0,0.5,0.6,36.74012379132796,-48.58750438602211,1,2,1,1,3814,1,41.67315139407708,236.94761189388305,59.23690297347076
3848,342,6,negative_cash,-2.5452824841777977,0.0,0.0,1.0,2.25,0.6,0.0,-3.85,0,9,1,1,3844,1,199.31791607015717,588.304347826087,170.73665992822518
3869,335,6,negative_cash,-42.3774467490569,173.18728986695953,130.0,3.0,3.0,4.2,140.0,-107.01271013304047,13,12,7,3,3854,1,36.786044310300554,3965.391304347826,1019.0663209458284
3879,373,5,shell_expiry,38.49070800686109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3847,1,12.29070800686111,42.0,10.5
3883,363,1,negative_cash,-2.494308839799756,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3881,0,-79.41668664372101,97.0,24.25
3895,358,1,negative_cash,-7.949394101545085,1.996012271009983,10.0,6.0,0.5,0.6,0.0,-15.103987728990017,1,2,1,6,3876,1,126.44661816946484,154.0,38.5
3901,362,1,negative_cash,-4.205967029291742,3.535157138282931,10.0,4.0,0.25,0.6,0.0,-11.314842861717068,1,1,1,4,3895,0,-7.748316577316597,97.0,31.413924774997167
3904,375,5,negative_cash,-0.6577597616764783,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,3898,0,-35.80775976167648,37.0,9.25
3905,351,2,negative_cash,-2.3401962072525606,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,3900,0,-147.34019620725257,137.0,34.25
3910,357,1,negative_cash,-1.132789521634793,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3905,0,-143.13278952163478,137.0,34.25
3921,356,1,negative_cash,-5.009941286327731,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3907,0,-84.35994128632774,137.0,34.25
3924,366,4,negative_cash,-5.217550698320927,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3914,0,-92.96755069832092,117.0,29.25
3928,336,6,negative_cash,-50.08562568719606,281.6651753880308,159.61227900786503,3.0,4.0,5.3999999999999995,182.0,-72.34710361983426,16,16,9,3,3909,1,30.82875019505059,5313.5489509438175,1354.1924772301365
3931,353,4,negative_cash,-2.3419980605449755,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3930,0,-167.74199806054497,137.0,34.25
3936,381,3,negative_cash,-3.6412538585641876,12.96551983183201,10.0,2.0,0.75,0.6,4.271187698733041,-4.65566786690103,1,3,1,2,3916,1,219.22829340407807,123.7737732916458,38.739169286025714
3941,388,3,negative_cash,-1.5989096533553342,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3924,0,-51.430672577477715,77.0,38.2817629241224
3941,382,3,negative_cash,-0.7293260986184054,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3936,0,-82.7293260986184,77.0,19.25
3944,343,2,negative_cash,-1.8706861642561705,0.0,10.0,6.0,1.5,0.6,0.0,-18.1,1,6,1,6,3925,1,188.64819125382834,174.79849866481038,49.53803039818083
3949,365,4,negative_cash,-4.997386566769009,0.0,0.0,4.0,0.5,0.6,0.0,-5.1,0,2,1,4,3938,0,-108.397386566769,142.0,35.5
3949,371,3,negative_cash,-1.0902917708109259,0.0,0.0,2.0,0.5,0.6,0.0,-3.1,0,2,1,2,3935,0,-82.19029177081092,102.0,25.5
3958,364,4,negative_cash,-3.0632797881560876,0.0,0.0,5.0,0.75,0.6,0.0,-6.35,0,3,1,5,3943,0,-81.56327978815611,147.0,36.75
3962,383,3,negative_cash,-2.595078864500386,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3945,0,-33.39507886450037,77.0,19.25
3962,361,1,negative_cash,-3.8946241567541193,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3957,0,-145.8946241567541,137.0,34.25
3967,384,3,negative_cash,-0.344117896528501,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,3953,0,-42.69411789652849,77.0,19.25
3971,360,1,negative_cash,-4.133348638209142,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3969,0,-163.68334863820914,137.0,34.25
3974,370,3,negative_cash,-2.4076884931189113,0.0,0.0,4.0,0.5,0.6,0.0,-5.1,0,2,1,4,3968,0,-99.30768849311892,102.0,25.5
3978,385,3,negative_cash,-0.796384635409507,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3963,0,-54.296384635409495,77.0,19.25
3994,389,3,negative_cash,-1.2659834600228903,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,3992,0,-66.81598346002289,57.0,14.25
4005,359,1,negative_cash,-1.2810770443449346,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,3994,0,-98.18107704434493,137.0,34.25
4011,369,6,negative_cash,-10.17683600363554,64.50228076845846,29.766848421108236,2.0,1.75,1.2,56.0,-26.214567652649773,3,7,2,2,3993,1,137.40932835227215,1436.4110424962387,385.89209411618674
4034,341,6,negative_cash,-17.268807441656328,56.30497331139614,40.0,2.0,3.25,0.6,76.9671501185922,-66.51217680719606,4,13,1,2,4015,1,212.797751202813,1334.967741935484,367.71508092715504
4052,420,5,negative_cash,-65.5096341018938,0.0,21.96148096908199,1.0,0.5,0.6,56.09758391495363,-80.15906488403562,2,2,1,1,4008,1,3515.7162566608713,0.0,0.0
4059,419,5,negative_cash,-69.10242039365583,0.0,20.133452246835862,1.0,0.5,0.6,47.958184208703614,-70.19163645553948,2,2,1,1,4007,1,3615.058731930827,0.0,0.0
4060,418,5,negative_cash,-63.71336574585723,0.0,19.387504264814975,1.0,0.5,1.2,48.320338915057356,-70.40784317987233,2,2,2,1,4050,1,90.4583923421122,441.7500852962995,110.43752132407488
4070,368,6,negative_cash,-13.916643741287118,243.8968105835181,119.78061780067452,3.0,3.25,4.8,147.0,-33.93380721715643,12,13,8,3,4055,1,148.588650910159,4344.542911569046,1114.8975312910027
4119,395,1,negative_cash,-9.155885159006441,2.501454578527983,10.0,6.0,0.5,0.6,0.0,-14.598545421472016,1,2,1,6,4104,1,67.35138773363332,154.0,38.5
4128,391,6,negative_cash,-73.73948400550128,84.38215750959651,80.0,1.0,2.75,3.5999999999999996,84.0,-86.96784249040348,8,11,6,1,4115,1,65.11300814346771,2827.726152818094,770.6145483250756
4132,396,1,negative_cash,-4.305453271851491,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,4125,0,-161.3754840050155,137.0,61.02003073316401
4141,426,5,negative_cash,-2.123908510557648,0.0,9.636068259803078,1.0,0.5,0.6,38.89231656675708,-50.62838482656016,1,2,1,1,4128,1,196.49190113283504,234.72136519606156,221.3000733556185
4146,393,5,negative_cash,-13.569554707767509,66.25864058993234,20.0,1.0,1.75,0.6,66.57349145239047,-23.66485086245813,2,7,1,1,4134,1,90.47653542088932,982.8947296354136,282.3378045135847
4146,405,2,negative_cash,-5.026302005963455,2.5759944770990377,10.0,5.0,0.5,0.6,0.0,-13.524005522900962,1,2,1,5,4136,1,20.738653154388878,122.0,38.99498961063805
4147,413,3,negative_cash,-17.877760146468546,0.0,10.0,3.0,0.75,0.6,4.372868028275485,-18.722868028275485,1,3,1,3,4128,1,163.504325217067,152.7880359913689,42.30033419507457
4151,387,3,negative_cash,-2.004381755708202,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4143,0,-129.4543817557082,137.0,34.25
4154,338,6,negative_cash,-29.46944567890222,368.17889574932457,180.0,5.0,5.5,6.0,224.0,-52.32110425067543,18,22,10,5,4136,1,147.89910087483804,6285.871773893139,1619.732202687438
4155,386,3,negative_cash,-3.7336051073146024,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,4147,0,-128.1836051073146,137.0,34.25
4159,404,2,negative_cash,-5.77320351099625,4.420024338794075,10.0,4.0,0.5,0.6,0.0,-10.679975661205924,1,2,1,4,4144,1,120.21702770754746,122.0,30.5
4159,397,1,negative_cash,-11.040648116856383,2.9370495853702545,10.0,5.0,0.5,0.6,0.0,-13.162950414629746,1,2,1,5,4140,1,160.96066592382192,122.0,30.5
4160,402,2,negative_cash,-1.1660428562417557,2.497934038399068,10.0,6.0,0.25,0.6,0.0,-14.352065961600932,1,1,1,6,4152,0,-7.64083439545297,137.0,34.25
4162,398,1,negative_cash,-0.28002963512416734,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,4156,0,-111.43002963512416,117.0,29.25
4162,403,2,negative_cash,-4.252480804515789,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4142,0,-43.50248080451581,117.0,29.25
4163,414,3,negative_cash,-3.284009611132655,12.265076638797009,10.0,2.0,0.75,0.6,4.7727689405528455,-5.857692301755836,1,3,1,2,4146,1,221.91585701569036,156.51381936575387,39.12845484143847
4164,401,2,negative_cash,-2.1197609072312353,7.493802115197203,10.0,6.0,0.5,0.6,0.0,-9.606197884802796,1,2,1,6,4146,1,105.6988111258554,142.0,35.5
4170,407,2,negative_cash,-1.921008647584948,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4157,0,-75.12100864758494,117.0,29.25
4172,408,2,negative_cash,-1.5894200526684656,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4166,0,-93.73942005266846,97.0,24.25
4176,416,3,negative_cash,-4.762436768844459,0.0,10.0,3.0,0.75,0.6,6.573736139725106,-20.923736139725108,1,3,1,3,4170,1,13.156859957164436,160.95453180230743,59.90238785296507
4181,406,2,negative_cash,-3.8017232193399675,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4161,0,-124.11170101356345,117.0,110.30997779422346
4199,409,2,negative_cash,-1.0056042579465148,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4192,0,-70.30560425794651,77.0,19.25
4210,415,3,negative_cash,-1.94149700884081,0.0,0.0,2.0,0.5,0.6,0.0,-3.1,0,2,1,2,4207,0,-70.14149700884082,62.0,15.5
4210,417,4,negative_cash,-0.9059433588304193,0.0,0.0,2.0,0.75,0.6,0.0,-3.35,0,3,1,2,4197,0,-56.10594335883041,87.0,21.75
4215,412,3,negative_cash,-1.212079623393997,0.0,0.0,4.0,1.0,0.6,0.0,-5.6,0,4,1,4,4197,0,-68.09464387666296,112.0,55.68256425326894
4217,394,1,negative_cash,-8.5315764894067,2.819567601955444,10.0,5.0,0.5,0.6,0.0,-13.280432398044555,1,2,1,5,4201,1,114.1744215935905,122.0,32.29838466828428
4220,410,4,negative_cash,-0.34709255593435717,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,4210,0,-68.09709255593435,77.0,19.25
4222,446,5,negative_cash,-71.08935879308106,0.0,21.044546720346368,1.0,0.5,0.6,49.3077282185245,-72.45227493887087,2,2,1,1,4170,1,3871.088548739025,0.0,0.0
4223,423,5,negative_cash,-2.1167264615532875,0.0,0.0,1.0,1.25,0.6,0.0,-2.85,0,5,1,1,4216,1,30.620565486714554,1403.532073037334,358.0353705269307
4225,439,5,negative_cash,-0.3862468691503316,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,4219,0,-47.001401559697044,111.5110959961495,35.64241008066158
4231,440,5,negative_cash,-1.1477371978940951,4.293040866540689,9.989771523380478,1.0,0.5,0.6,38.24108288752354,-46.03781354436333,1,2,1,1,4221,1,100.07691293308872,312.2720831296367,100.66487894045301
4235,441,5,negative_cash,-26.290462277428695,20.881350774853914,9.666710626892417,1.0,0.5,0.6,38.07088396183223,-28.956243813870735,1,2,1,1,4224,1,47.25884033422825,317.48141888945185,105.63997522263638
4239,411,3,negative_cash,-0.5459202082861558,0.0,0.0,0.0,0.25,0.6,0.0,-0.85,0,1,1,0,4224,0,-34.04592020828616,37.0,9.25
4256,390,6,negative_cash,-13.74785640331379,228.9060572120419,200.0,4.0,3.25,6.6,189.0,-173.9439427879581,20,13,11,4,4237,1,236.36352007197934,5852.063829787234,1488.594844958811
4281,466,5,negative_cash,-61.678917608874286,0.0,20.541649582659804,1.0,0.5,0.6,53.1299835217654,-75.7716331044252,2,2,1,1,4238,1,3219.4557498952263,0.0,0.0
4281,468,5,negative_cash,-7.151926051343352,0.0,21.730410235194498,1.0,0.5,0.6,54.55786602747619,-78.38827626267069,2,2,1,1,4243,1,3020.1701480061593,0.0,0.0
4285,465,5,negative_cash,-3.558088154291312,0.0,20.406159128596506,1.0,0.5,0.6,46.55541131781286,-69.06157044640938,2,2,1,1,4237,1,3326.3807933406674,0.0,0.0
4289,467,5,negative_cash,-7.119903818647693,0.0,19.614596175942438,0.0,0.5,0.6,0.0,-20.71459617594244,2,2,1,0,4239,1,3140.859454989907,0.0,0.0
4293,464,5,negative_cash,-65.79922839142759,0.0,19.120069315982985,1.0,0.5,1.2,47.08962470665777,-68.90969402264076,2,2,2,1,4280,0,-15.308492418931678,436.40138631965965,411.4480960195725
4297,421,4,negative_cash,-1.998360014395117,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4284,0,-63.19836001439511,97.0,24.25
4298,469,5,negative_cash,-12.542890845034634,0.0,18.046645291957468,1.0,0.5,0.6,47.41503508427539,-67.56168037623286,2,2,1,1,4254,1,3008.3187118441765,0.0,0.0
4300,355,1,negative_cash,-3.0574084351087922,0.0,0.0,6.0,0.25,0.6,0.0,-6.85,0,1,1,6,4291,0,-112.65740843510878,137.0,34.25
4339,452,3,negative_cash,-3.481517083726267,0.0,9.623763603203127,4.0,0.5,0.6,4.53992953907985,-19.263693142282975,1,2,1,4,4319,1,3.3490668520332463,306.47527206406255,76.61881801601564
4341,444,1,negative_cash,-12.823173750319324,0.0,10.0,4.0,0.5,0.6,0.0,-15.1,1,2,1,4,4328,1,59.23250963727544,102.0,31.92433390443729
4345,474,5,negative_cash,-34.565227605731124,0.0,21.710934120885238,1.0,0.5,0.6,70.0,-93.81093412088524,2,2,1,1,4299,1,3501.548892893396,0.0,0.0
4347,450,3,negative_cash,-0.09767304175798319,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,4327,0,-14.347673041757965,57.0,14.25
4348,456,3,negative_cash,-1.4277176297799126,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,4342,0,-61.57771762977991,57.0,14.25
4352,399,6,negative_cash,-2.340835722452283,154.38058698655283,49.840056153749885,2.0,4.0,1.7999999999999998,105.0,-8.259469167197054,5,16,3,2,4334,1,249.04362366928297,2304.056442223934,630.7948025505003
4356,451,3,negative_cash,-0.3259540153383753,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4340,0,-58.975954015338374,109.0,27.25
4364,448,3,negative_cash,-1.505126248951938,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4362,0,-90.05512624895194,77.0,19.25
4365,432,1,negative_cash,-0.35569814593273463,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4358,0,-112.65569814593273,117.0,29.25
4369,449,3,negative_cash,-0.5651380910370736,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,4367,0,-68.11513809103707,57.0,14.25
4369,337,6,negative_cash,-44.928171148239606,140.23305308900171,70.0,3.0,4.0,2.4,119.0,-58.166946910998284,7,16,4,3,4355,1,130.83335899506108,3365.1512984035667,870.8287694387783
4378,442,1,negative_cash,-0.3698095122135987,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,4367,0,-80.26980951221358,97.0,24.25
4378,445,3,negative_cash,-2.103378653344115,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4373,0,-79.10337865334412,77.0,19.25
4386,455,3,negative_cash,-1.9495640297784638,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4380,0,-75.09956402977846,77.0,19.25
4394,460,2,negative_cash,-6.087136388723007,2.497934038399068,10.0,5.0,0.5,0.6,0.0,-13.602065961600932,1,2,1,5,4374,1,148.4051159823474,134.0,33.5
4399,475,5,negative_cash,-79.54954487293162,0.0,20.0,1.0,0.5,0.6,70.0,-92.1,2,2,1,1,4346,1,4514.998239498068,0.0,0.0
4400,443,1,negative_cash,-2.1058388184745302,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4396,0,-82.95583881847453,77.0,19.25
4401,447,3,negative_cash,-0.9553047539438353,0.0,0.0,4.0,0.5,0.6,0.0,-5.1,0,2,1,4,4395,0,-97.85530475394384,102.0,25.5
4403,458,2,negative_cash,-1.542384753484403,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,4396,0,-98.8423847534844,97.0,24.25
4410,453,3,negative_cash,-0.02301159820055343,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4404,0,-73.17301159820056,77.0,19.25
4412,471,6,negative_cash,-6.4604055890802385,114.57917648786085,81.5,1.0,1.25,1.2,70.0,-40.370823512139154,8,5,2,1,4402,1,214.06196863265114,1817.5,469.6195634031789
4414,430,1,negative_cash,-5.279860886211097,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,4399,0,-78.77986088621111,137.0,34.25
4423,429,1,negative_cash,-0.5996837867299138,0.0,0.0,5.0,0.25,0.6,0.0,-5.85,0,1,1,5,4422,0,-190.99968378672992,157.0,39.25
4423,436,6,negative_cash,-2.8401969179073947,0.0,0.0,0.0,2.25,0.6,0.0,-2.85,0,9,1,0,4407,1,207.42887397781408,1187.5499059918343,302.40642321756684
4425,454,3,negative_cash,-0.28196347301013236,0.0,0.0,0.0,0.25,0.6,0.0,-0.85,0,1,1,0,4379,0,-13.4319634730101,57.0,14.25
4428,457,2,negative_cash,-3.405155628373305,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4426,0,-91.9551556283733,77.0,19.25
4431,459,2,negative_cash,-2.3435210604608088,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4426,0,-99.3435210604608,97.0,24.25
4432,400,6,negative_cash,-18.749308208689435,134.8556196280584,60.0,3.0,3.25,2.4,112.0,-45.7943803719416,6,13,4,3,4413,1,180.11194384145688,2784.098039215686,722.1848278715609
4435,463,2,negative_cash,-0.3650070254909723,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,4426,0,-45.96500702549097,57.0,14.25
4446,461,2,negative_cash,-4.760077601901656,0.0,0.0,4.0,0.25,0.6,0.0,-4.85,0,1,1,4,4444,0,-141.31007760190164,117.0,29.25
4449,462,2,negative_cash,-1.6839597817320238,0.0,0.0,2.0,0.25,0.6,0.0,-2.85,0,1,1,2,4444,0,-58.68395978173203,57.0,14.25
4456,424,6,negative_cash,-1.6785352291524873,0.0,0.0,2.0,2.0,0.6,0.0,-4.6,0,8,1,2,4450,1,230.1780357598403,806.3118541412654,222.46951256590776
4474,431,1,negative_cash,-0.08619784081535364,0.0,0.0,6.0,0.25,0.6,0.0,-6.85,0,1,1,6,4464,0,-102.83619784081534,137.0,34.25
4475,470,6,negative_cash,-32.28555412688307,94.99262008673779,60.0,1.0,1.75,1.7999999999999998,63.0,-32.55737991326221,6,7,3,1,4461,1,210.03775524106413,2344.333333333333,594.6467083136135
4482,472,6,negative_cash,-23.531470719908327,128.89446112637376,80.0,1.0,2.0,1.7999999999999998,84.0,-39.90553887362624,8,8,3,1,4468,1,252.1583261983277,2032.2434688715082,536.3799478159607
4501,473,4,negative_cash,-0.04217588222660851,0.0,0.0,4.0,0.5,0.6,0.0,-5.1,0,2,1,4,4481,0,-34.542175882226644,122.0,30.5
4532,477,5,negative_cash,-1.579067940620119,0.0,0.0,1.0,0.25,0.6,0.0,-1.85,0,1,1,1,4517,0,-20.079067940620114,37.0,9.25
4540,434,6,negative_cash,-50.45145832360731,232.7064717456247,141.88559659785892,3.0,4.0,3.5999999999999996,175.0,-94.77912485223422,14,16,6,3,4527,1,217.08707373079278,4577.565733063429,1198.176193329095
4570,437,6,negative_cash,-86.87909881476119,103.60030576014366,70.0,2.0,3.75,4.2,112.0,-88.34969423985635,7,15,7,2,4553,1,211.23142510821094,3420.336245400633,962.9277118101597
4593,487,3,negative_cash,-1.7888140475545828,7.628074246039944,10.0,5.0,0.5,0.6,5.368730067544213,-13.840655821504269,1,2,1,5,4573,1,7.294397683090494,334.0,83.5
4596,488,3,negative_cash,-0.701182096566419,0.0,0.0,3.0,0.25,0.6,0.0,-3.85,0,1,1,3,4586,0,-83.45118209656641,97.0,24.25
