tick,d_population,d_employed,d_unemployed,d_housed,d_unhoused,d_residential_units,d_vacant_residential_units,d_commercial_units,d_vacant_commercial_units,d_active_firms,d_firm_job_vacancies,d_firms_with_job_vacancies,d_committed_output,d_realized_sales,d_unsold_output,d_sold_out_firms,d_mean_wage,d_mean_residential_rent,d_mean_commercial_rent,d_mean_goods_price
3986.0,1.0,1.0,0.0,3.0,-2.0,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0,7.0,9.0,-2.0,2.0,-0.0005410711268343249,0.005707320040734931,-5.19023434020216e-5,-0.00675118587394774
3987.0,0.0,0.0,0.0,-6.0,6.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,5.0,-1.0,6.0,-2.0,0.0,-0.000856636492201801,-5.0722744688203036e-5,-0.011061670502068743
3988.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,-5.0,2.0,-0.0005319004297721364,0.00623478060545235,0.0,-0.005659484512805957
3989.0,0.0,0.0,0.0,3.0,-3.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,4.0,1.0,3.0,-1.0,0.0,0.0031223771145576507,0.0,-0.01679731468412493
3990.0,1.0,1.0,0.0,3.0,-2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,4.0,-5.0,9.0,-3.0,-0.0005229609267498603,0.002831309177528274,0.0,-0.00662720809363071
3991.0,0.0,2.0,-2.0,6.0,-6.0,0.0,-6.0,1.0,0.0,1.0,0.0,0.0,4.0,-7.0,11.0,-2.0,0.005559227518871168,0.009780968709442561,-4.958290772894003e-5,0.08502133511664223
3992.0,0.0,0.0,0.0,-5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,-6.0,9.0,-2.0,0.0,0.005882731264019725,0.0,-0.012814619517217185
3993.0,0.0,1.0,-1.0,-4.0,4.0,1.0,5.0,-1.0,-2.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,-0.002928431285864619,0.001733932999179455,-4.848106533494878e-5,-0.0116667366534422
3994.0,-2.0,0.0,-2.0,1.0,-3.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,4.0,14.0,-10.0,2.0,0.0,0.0004927808602048778,4.848106533494878e-5,0.00015616958681130555
3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,6.0,-1.0,0.0,0.0008097140253466861,0.0,-0.0030752492736296766
3996.0,0.0,-17.0,17.0,-5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,6.0,1.0,0.010416982428756327,-0.0050002852973016765,0.0,0.0028161067228555936
3997.0,1.0,1.0,0.0,-8.0,9.0,0.0,8.0,0.0,-2.0,0.0,0.0,0.0,-57.0,-25.0,-32.0,6.0,-0.0007052563020604197,-0.008547487355468952,-9.58966127504457e-5,-0.005274558691315878
3998.0,-6.0,0.0,-6.0,-8.0,2.0,0.0,8.0,0.0,-2.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,0.0,-0.012436818695270802,-9.177202725596523e-5,-0.007493751754404254
3999.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,4.0,-2.0,0.0,-0.008064655812049626,0.0,0.010124394844101658
4000.0,0.0,0.0,0.0,9.0,-9.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,-0.0023246927272255746,0.0,0.0022447138750725237
4001.0,1.0,1.0,0.0,3.0,-2.0,1.0,-2.0,-1.0,-2.0,0.0,0.0,0.0,3.0,-9.0,12.0,-2.0,-0.000692073941271687,-0.004053061967203675,-4.442156638462258e-5,-0.00980368859101155
4002.0,1.0,1.0,0.0,5.0,-4.0,0.0,-5.0,0.0,-2.0,0.0,0.0,0.0,7.0,-1.0,8.0,0.0,-0.0006792577571737013,-0.0017490033707270314,-8.606678486988706e-5,-0.007395366681012039
4003.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,0.0,-1.0,0.0,0.0,0.0,9.0,-5.0,14.0,-2.0,0.0,0.004460160281801517,-4.1702462772130744e-5,-0.010955758475318156
4004.0,4.0,0.0,4.0,-5.0,9.0,1.0,6.0,-1.0,-1.0,0.0,0.0,0.0,1.0,-5.0,6.0,0.0,0.0,-0.0012963237431500296,0.0,-0.003991839403524988
4005.0,-1.0,2.0,-3.0,0.0,-1.0,1.0,1.0,-1.0,3.0,-1.0,0.0,0.0,7.0,13.0,-6.0,3.0,-0.00132146509122677,-0.0013894460049019841,0.00017219081402664038,0.032882301920125645
4006.0,1.0,3.0,-2.0,-1.0,2.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,4.0,-9.0,13.0,-3.0,-0.007314806017383546,-0.008194564006881233,-8.790794189783568e-5,0.05014817513170877
4007.0,1.0,3.0,-2.0,-5.0,6.0,0.0,5.0,1.0,-2.0,1.0,0.0,0.0,21.0,7.0,14.0,3.0,-0.0005058679300962154,-0.0054827986847934,-0.00012513426423188534,0.052524980673822164
4008.0,0.0,1.0,-1.0,5.0,-5.0,0.0,-5.0,1.0,0.0,1.0,0.0,0.0,12.0,18.0,-6.0,4.0,0.01622173100942703,-0.0024985146083420506,-4.002611145481616e-5,0.026979121471311096
4009.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,17.0,-5.0,22.0,-2.0,0.0,-0.0035276191094797404,0.0,5.413668199860666e-5
4010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,-0.0017288803221402471,0.0,-0.0023516453943783766
4011.0,-4.0,-3.0,-1.0,-5.0,1.0,0.0,5.0,0.0,1.0,-1.0,0.0,0.0,-27.0,-21.0,-6.0,-1.0,0.004144141182953476,-0.008989623932708302,4.002611145481616e-5,-0.013997513935847472
4012.0,-3.0,0.0,-3.0,-1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,-24.0,4.0,0.0,-0.005463981991759681,0.0,-0.017751869000297127
4013.0,1.0,1.0,0.0,2.0,-1.0,1.0,-1.0,-1.0,-3.0,0.0,0.0,0.0,4.0,-6.0,10.0,-3.0,-0.0007296027232275293,-0.0015701365520952582,-7.925170068023846e-5,-0.004204875848662137
4014.0,0.0,1.0,-1.0,5.0,-5.0,0.0,-5.0,0.0,-1.0,0.0,0.0,0.0,6.0,2.0,4.0,2.0,-0.0007170233659312686,0.0008168576831673047,-3.844884488457545e-5,-0.009990231429751528
4015.0,1.0,-5.0,6.0,-8.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,-6.0,11.0,-2.0,0.0037143102289238783,-0.009733129798674911,0.0,-0.0031816715370931448
4016.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-7.0,17.0,-24.0,4.0,-0.0007693928331349298,-0.00756281799208347,0.0,-0.006916979423307712
4017.0,1.0,3.0,-2.0,1.0,0.0,1.0,0.0,-1.0,-3.0,0.0,0.0,0.0,6.0,-7.0,13.0,-2.0,-0.0022278940298559036,-0.0013763887647744166,-7.465795123207108e-5,0.016073569177502023
4018.0,1.0,1.0,0.0,3.0,-2.0,0.0,-3.0,0.0,-2.0,0.0,0.0,0.0,8.0,10.0,-2.0,-2.0,-0.0007170233659330449,-0.0035800563969707877,-7.18138388040579e-5,-0.004238979436225421
4019.0,1.0,1.0,0.0,8.0,-7.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.0,8.0,-1.0,-0.0007047665562573968,0.003896254042207614,0.0,-0.0022498101800136894
4020.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,-0.000692821360388507,0.006754692550620556,0.0,-0.01039318083520957
4021.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,0.0,-1.0,0.0,0.0,0.0,10.0,-1.0,11.0,-3.0,0.0,0.010359061177082074,-3.489068583406585e-5,-0.00016372525084484835
4022.0,0.0,0.0,0.0,-6.0,6.0,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,5.0,-6.0,11.0,1.0,0.0,-0.006441475813696362,-3.423852348216627e-5,-0.013538900960273548
4023.0,0.0,0.0,0.0,7.0,-7.0,0.0,-7.0,0.0,-1.0,0.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0004889111813934921,-3.3604476750825896e-5,0.0043922566770056015
4024.0,3.0,-2.0,5.0,4.0,-1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,1.0,-12.0,13.0,-2.0,0.0013975879166476801,0.004430096739886702,0.0,0.008714849338593567
4025.0,-4.0,2.0,-6.0,-7.0,3.0,0.0,7.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-3.0,2.0,-1.0,-0.0013975879166476801,0.0016544831659475179,-6.537598204259254e-5,0.0010565507149107312
4026.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,4.0,-2.0,6.0,1.0,0.0,0.002626316278062868,-3.18045318046245e-5,-0.005064695387969831
4027.0,1.0,1.0,0.0,6.0,-5.0,1.0,-5.0,-1.0,-3.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,-0.0006811773039103741,0.005086182007526752,-6.192032740703901e-5,0.0028320720382497555
4028.0,-3.0,0.0,-3.0,-11.0,8.0,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,5.0,-4.0,9.0,2.0,0.0,-0.008956512011867535,-3.01454225533071e-5,-0.009378208269600563
4029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,4.0,-3.0,-2.0,0.0,-0.009736781141121975,-2.9621154335135458e-5,0.00775235264955354
4030.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0006698243488489908,-0.004974514912757577,0.0,-0.0036642530029746823
4031.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,4.0,-2.0,6.0,0.0,-0.0006587528720025659,-0.004176807502087154,-5.77232751146628e-5,-0.012870702824682834
4032.0,1.0,1.0,0.0,9.0,-8.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,-2.0,-2.0,-0.0006479536445969103,0.006932703588584221,0.0,-0.0008696533816041629
4033.0,1.0,1.0,0.0,5.0,-4.0,0.0,-5.0,0.0,-2.0,0.0,0.0,0.0,7.0,-5.0,12.0,1.0,-0.0006374178129782138,0.009981209694805981,-5.578299695940814e-5,-0.0032879218560362133
4034.0,0.0,-4.0,4.0,1.0,-1.0,0.0,-1.0,0.0,2.0,-1.0,0.0,0.0,-35.0,-13.0,-22.0,-2.0,0.0026139486784266808,0.00971249376632688,5.578299695940814e-5,-0.017049455324076312
4035.0,-5.0,-5.0,0.0,-9.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,-5.0,3.0,0.0035253913097150757,0.0031731717338274734,0.0,0.007874638946259616
4036.0,2.0,0.0,2.0,-4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-20.0,-6.0,-14.0,3.0,1.7763568394002505e-15,0.004461674757909373,0.0,0.0024323602484357387
4037.0,1.0,2.0,-1.0,6.0,-5.0,0.0,-6.0,0.0,-2.0,0.0,0.0,0.0,5.0,9.0,-4.0,-1.0,-0.0014466260891587979,0.009824949663754579,-5.578299695940814e-5,0.0075267140829295975
4038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,4.0,-2.0,6.0,0.0,0.0,0.012814929438746514,-5.393893094440827e-5,0.00031480289683782914
4039.0,0.0,0.0,0.0,-6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,4.0,-3.0,0.0,0.0022083417291669516,0.0,0.00235760543608432
4040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-3.0,3.0,0.0,0.002591607149414754,0.0,-0.009907381119720782
4041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,-3.0,5.0,-1.0,0.0,-0.002039293570117451,-2.6306281894816763e-5,0.006166036470156566
4042.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,3.0,-5.0,8.0,0.0,-0.0007047665562573968,-0.000579660396122117,-5.1339679182138553e-5,-0.008307856162196092
4043.0,1.0,2.0,-1.0,-2.0,3.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,5.0,3.0,2.0,-1.0,-0.0013739986643006574,-0.00023140756775985594,-2.5053763440974208e-5,-0.003517644890775884
4044.0,2.0,-2.0,4.0,5.0,-3.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0013739986643006574,0.006110663390783921,0.0,-0.0019303320060237716
4045.0,-2.0,2.0,-4.0,-5.0,3.0,0.0,5.0,0.0,-2.0,0.0,0.0,0.0,1.0,-6.0,7.0,-4.0,-0.0013739986643024338,-0.000631879938829627,-4.892388451427365e-5,-0.005445815909698837
4046.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0013830295692354166,-2.388861548574539e-5,-0.011411014077059356
4047.0,0.0,-5.0,5.0,2.0,-2.0,1.0,-1.0,0.0,-3.0,0.0,0.0,0.0,2.0,-5.0,7.0,0.0,0.003525391309716852,-9.840503084079799e-5,-6.94775763359079e-5,-0.006418092962837019
4048.0,-1.0,0.0,-1.0,-7.0,6.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,-22.0,-4.0,-18.0,-1.0,0.0,-0.005981794170468069,-2.245739841155725e-5,0.009547209838252968
4049.0,1.0,1.0,0.0,5.0,-4.0,0.0,-5.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,-0.0007296027232257529,-0.0012119151404152984,-2.211969317222895e-5,-0.004080890656080083
4050.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,6.0,-3.0,0.0,0.0028907902098771476,0.0,0.00027842901481101023
4051.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,1.0,7.0,-6.0,2.0,0.0,0.0044640432178677525,-2.1789548498185596e-5,-0.010656957555894131
4052.0,0.0,-2.0,2.0,6.0,-6.0,0.0,-6.0,0.0,1.0,-1.0,0.0,0.0,-14.0,-4.0,-10.0,-1.0,-0.01588611989545008,0.006134983162371821,2.1789548498185596e-5,-0.05268009313290767
4053.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,-6.0,8.0,-1.0,0.0,0.004736102856693902,-2.1789548498185596e-5,-0.008014694647788811
4054.0,0.0,0.0,0.0,-6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,-1.0,0.0,0.0004362975867413521,0.0,-0.012906720842212227
4055.0,-4.0,-2.0,-2.0,-9.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,-9.0,3.0,0.0012124070369825546,-0.005563133181844648,0.0,-0.00862131486168094
4056.0,1.0,3.0,-2.0,7.0,-6.0,0.0,-7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.009543148785120081,-0.004478414722776325,-2.1466740372177995e-5,0.08325582318335867
4057.0,0.0,0.0,0.0,-3.0,3.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,-3.0,-6.0,3.0,-2.0,0.0,-0.008598384427069172,0.0002821577705156564,-0.016552247884819682
4058.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,-2.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,-0.007160171961511752,-4.577827507801224e-5,-0.0003998340022155489
4059.0,0.0,-2.0,2.0,1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-10.0,-8.0,-2.0,0.0,0.00020210755280025694,-0.005031296757188608,2.2722063542257587e-5,-0.0708134767147457
4060.0,0.0,-2.0,2.0,-1.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,-13.0,-2.0,-11.0,-3.0,0.006990802209454472,-0.0028581200078814373,2.3056211535754656e-5,-0.06752984673157725
4061.0,0.0,0.0,0.0,-8.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,-2.0,1.0,0.0,-0.012946635285555175,0.0,-0.021426312007394088
4062.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,2.0,13.0,-11.0,3.0,0.0,-0.01644209498059368,-4.577827507801224e-5,-0.01233021687725211
4063.0,1.0,1.0,0.0,9.0,-8.0,0.0,-9.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-0.0007679014066397372,-0.005655904340157614,-2.239512737656213e-5,0.014447116315061237
4064.0,3.0,-2.0,5.0,10.0,-7.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,5.0,-1.0,0.001549892747345183,-0.0012074955036587287,0.0,0.0010579107659269837
4065.0,0.0,1.0,-1.0,2.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,-9.0,7.0,-16.0,0.0,0.010924223042925618,0.0011828065181354042,-2.2075196985271717e-5,-0.017120567582813884
4066.0,0.0,-2.0,2.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.0,-5.0,-1.0,0.01102790817152055,-0.000546422920363554,0.0,0.00031220005100163206
4067.0,1.0,-1.0,2.0,-1.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,14.0,-13.0,3.0,0.0010090764363734905,9.645878413100384e-5,-2.1762073623587952e-5,-0.002422468762953933
4068.0,0.0,1.0,-1.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,2.0,-2.0,-0.0010090764363734905,0.0007452606872047074,0.0,0.011745061005587587
4069.0,2.0,2.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,-0.001963112339860018,-0.0014202414985295952,0.0,-0.010296124639045612
4070.0,-3.0,-11.0,8.0,-5.0,2.0,0.0,5.0,1.0,4.0,-1.0,0.0,0.0,-68.0,-80.0,12.0,-6.0,0.013994655850508408,-0.00589946503627381,6.623239798519975e-5,0.012762999080856208
4071.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,5.0,38.0,-33.0,8.0,0.0,-0.006955835376345476,-2.2395127376340085e-5,-0.023189023245130613
4072.0,1.0,1.0,0.0,3.0,-2.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-2.0,1.0,-0.0012000272220262787,0.0009650092509847497,0.0,0.005431706938612724
4073.0,2.0,2.0,0.0,5.0,-3.0,0.0,-5.0,0.0,-1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.002329464607463194,0.0036003878689538915,-2.2075196985271717e-5,-0.003037565217010929
4074.0,0.0,2.0,-2.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,11.0,-2.0,0.0,-0.017054356733448017,0.003591955162238758,-2.1762073623587952e-5,0.050077726682387524
4075.0,-1.0,2.0,-3.0,-6.0,5.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,16.0,7.0,9.0,0.0,-0.00020022055892177093,0.002014387187217359,0.0002690373922018541,0.023054023818348313
4076.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,18.0,-3.0,0.0,0.0053601943360455095,0.0,-0.003989143485773283
4077.0,0.0,0.0,0.0,3.0,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,5.0,-1.0,0.0,0.005517487617816119,0.0,-0.005899628329712581
4078.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,-1.0,0.0,0.0,0.0,3.0,-3.0,6.0,-1.0,0.0,0.0032578814017629742,-2.318690698976944e-5,-0.002475500076941639
4079.0,1.0,1.0,0.0,4.0,-3.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,-5.0,3.0,0.001783003242234571,0.01154381388147141,0.0,-0.00444085205848932
4080.0,0.0,2.0,-2.0,3.0,-3.0,0.0,-3.0,0.0,-1.0,1.0,0.0,0.0,3.0,3.0,0.0,-1.0,-0.008530888009543602,0.011802974613263073,-2.286486661495779e-5,0.03617215679929808
4081.0,0.0,1.0,-1.0,-3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,-5.0,21.0,0.0,-0.0008406433483045817,0.0030767018410304825,0.0,-0.004465976641773395
4082.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,-1.0,0.0070032119978726826,0.010195209100422264,0.0,0.003480163348030807
4083.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.007003211997870906,0.0073415526719990964,0.0,-0.0007356959716493527
4084.0,2.0,-2.0,4.0,-9.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,-0.0099882120562782,0.0014652684467666433,0.0,-0.01726503573035343
4085.0,0.0,2.0,-2.0,8.0,-8.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,-8.0,0.0,-0.007967144259575676,0.0034734640629388025,0.0,-0.0005625523796388698
4086.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.0,-10.0,3.0,-2.0,-0.0024213489190394455,0.006170911481395924,0.0,-8.038059868908931e-5
4087.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,11.0,-15.0,1.0,0.0,0.0020924911658901646,0.0,-0.009895376215872442
4088.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,-7.0,10.0,-4.0,0.0,0.0056014390030547645,0.0,-0.001182740141266958
4089.0,0.0,0.0,0.0,-4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,2.0,1.0,0.0,-0.001989956952932026,0.0,-0.00946161410027102
4090.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,-8.0,0.0,0.0,-0.003962162769421296,0.0,-0.0011871224843775785
4091.0,0.0,0.0,0.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.0,0.0,-0.0022358148936771904,0.0,0.0038284066911153936
4092.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,8.0,-1.0,0.0,0.001123429375011531,0.0,0.007742376914389837
4093.0,-4.0,0.0,-4.0,-5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,4.0,1.0,0.0,-0.001440995719275806,0.0,-0.01442761357547706
4094.0,-1.0,0.0,-1.0,-4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,-0.006191280996160176,0.0,-0.008623784478201113
4095.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,-1.0,-1.0,0.0007894429974655282,-0.004306895151135581,0.0,0.008191384465993323
4096.0,0.0,-2.0,2.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,-6.0,3.0,-2.0,0.0016235714476149354,0.00030932712278741725,0.0,0.0020151971627302423
4097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,5.0,-26.0,-1.0,0.0,-0.0026263260294305812,0.0,-0.0037030012341250362
4098.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,-0.0024570218606108085,0.0,-0.0026796673389428705
4099.0,0.0,0.0,0.0,-5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,12.0,0.0,0.0,-0.007776125545194912,0.0,-0.004548495593918123
4100.0,0.0,0.0,0.0,4.0,-4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-18.0,2.0,0.0,-0.001070986972716792,0.0,-0.024866179864452942
4101.0,0.0,0.0,0.0,-2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0,0.0,-7.187383578610707e-5,0.0,-0.012749197920537192
4102.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.0,-1.0,-0.006215947963960744,-0.003083913096231683,0.0,0.011785888583360382
4103.0,0.0,0.0,0.0,-6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-7.0,-3.0,-4.0,-2.0,0.0,-0.007313022286494331,0.0,0.01066105502569048
4104.0,4.0,-6.0,10.0,5.0,-1.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,2.0,-0.009053866677698252,-0.010847167192348905,0.0,0.0021624980205432465
4105.0,3.0,3.0,0.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-35.0,-5.0,-30.0,3.0,-0.008846062013065037,-0.006990407820673283,0.0,-0.0059831152196143655
4106.0,2.0,-1.0,3.0,4.0,-2.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.0,-0.017000497647426727,0.00043021221061234627,0.0,0.0030108076334847134
4107.0,0.0,-2.0,2.0,2.0,-2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-16.0,5.0,-21.0,-1.0,-0.002318843322171915,0.0032570603965338396,0.0,-0.017315731634027554
4108.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-6.0,4.0,-3.0,-0.006736167827227746,0.001093567890728453,0.0,-0.00012528350272811295
4109.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.000499841812684032,0.0,-0.0035542214720996057
4110.0,0.0,-1.0,1.0,-3.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.00037880275474400094,0.0027547646726082675,0.0,-0.008434772695594006
4111.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,-1.0,0.0,-0.0007501044648385857,0.0038404145445676274,0.0,-0.0016314947010855896
4112.0,-1.0,-2.0,1.0,-3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,-0.009194461280880972,0.0018834318321754306,0.0,0.0
