tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
49.0,2564.0,1608.0,956.0,1534.0,1030.0,2285.0,751.0,1465.0,1302.0,137.0,858.0,111.0,1766.0,1379.0,387.0,55.0,13.218096467336444,2.3795700439667122,2.061551393873939,3.989531991028955
50.0,2576.0,1667.0,909.0,1560.0,1016.0,2306.0,746.0,1461.0,1299.0,135.0,763.0,101.0,1806.0,1378.0,428.0,49.0,13.309865298678577,2.3831656583209484,2.0854993950243386,3.9730630011992876
51.0,2587.0,1690.0,897.0,1586.0,1001.0,2325.0,739.0,1461.0,1297.0,137.0,776.0,100.0,1839.0,1481.0,358.0,57.0,13.377236500849493,2.386726869818858,2.1119045367422795,3.9737546161410404
52.0,2591.0,1723.0,868.0,1606.0,985.0,2334.0,728.0,1459.0,1290.0,139.0,779.0,99.0,1863.0,1501.0,362.0,63.0,13.416460718463746,2.390301460171101,2.1405224631091078,3.9798099380637377
53.0,2598.0,1767.0,831.0,1640.0,958.0,2346.0,706.0,1458.0,1285.0,141.0,771.0,96.0,1901.0,1570.0,331.0,66.0,13.47514562349606,2.395272340181578,2.166464095931969,3.9955006646551796
54.0,2611.0,1757.0,854.0,1651.0,960.0,2361.0,710.0,1454.0,1276.0,144.0,835.0,98.0,1930.0,1584.0,346.0,75.0,13.508457677440232,2.399690183980697,2.194990693040184,3.998237725454818
55.0,2620.0,1824.0,796.0,1678.0,942.0,2375.0,697.0,1453.0,1266.0,150.0,876.0,105.0,1946.0,1631.0,315.0,78.0,13.558025213808651,2.4065621516122966,2.225985345532126,4.040780662669459
56.0,2628.0,1853.0,775.0,1703.0,925.0,2396.0,693.0,1452.0,1260.0,154.0,919.0,99.0,2019.0,1730.0,289.0,86.0,13.573781743742702,2.4140681634312893,2.256499135820755,4.073787776162612
57.0,2638.0,1918.0,720.0,1743.0,895.0,2411.0,668.0,1450.0,1253.0,155.0,872.0,96.0,2044.0,1725.0,319.0,85.0,13.60005291323471,2.422349322071853,2.2894444926056248,4.098788588734487
58.0,2650.0,1927.0,723.0,1773.0,877.0,2422.0,649.0,1449.0,1246.0,157.0,899.0,102.0,2108.0,1801.0,307.0,83.0,13.635141500267817,2.433201806703009,2.3217276929348296,4.117495819904083
59.0,2659.0,1969.0,690.0,1799.0,860.0,2437.0,638.0,1450.0,1244.0,157.0,857.0,95.0,2135.0,1856.0,279.0,91.0,13.66460879423105,2.445531102734309,2.353643066594021,4.118898264975883
60.0,2672.0,2008.0,664.0,1833.0,839.0,2455.0,622.0,1452.0,1236.0,163.0,926.0,100.0,2174.0,1902.0,272.0,88.0,13.67576713151839,2.4582713369194056,2.383942245045717,4.16076362444962
61.0,2682.0,2049.0,633.0,1877.0,805.0,2467.0,590.0,1449.0,1228.0,162.0,867.0,96.0,2237.0,1996.0,241.0,101.0,13.673790767993845,2.4724071819875206,2.4142102138464954,4.156157301480772
62.0,2692.0,2105.0,587.0,1903.0,789.0,2484.0,581.0,1451.0,1226.0,163.0,829.0,101.0,2303.0,2009.0,294.0,88.0,13.716253972758459,2.485114443291804,2.447868252827988,4.177854941001168
63.0,2704.0,2128.0,576.0,1944.0,760.0,2496.0,552.0,1450.0,1209.0,173.0,986.0,102.0,2353.0,2069.0,284.0,95.0,13.740309271872139,2.4989419753609314,2.4783507557015985,4.228673339323785
64.0,2715.0,2156.0,559.0,1971.0,744.0,2508.0,537.0,1445.0,1205.0,170.0,904.0,99.0,2384.0,2130.0,254.0,98.0,13.73262729274366,2.514110336317877,2.508521322695742,4.223649049798337
65.0,2735.0,2158.0,577.0,2012.0,723.0,2525.0,513.0,1444.0,1198.0,174.0,974.0,99.0,2429.0,2128.0,301.0,89.0,13.764762738459138,2.532306977352491,2.542290200586992,4.231248237252455
66.0,2746.0,2163.0,583.0,2025.0,721.0,2541.0,516.0,1439.0,1184.0,177.0,1023.0,104.0,2443.0,2159.0,284.0,104.0,13.78477569949165,2.548549250252284,2.576071693178467,4.258088865847019
67.0,2756.0,2190.0,566.0,2043.0,713.0,2557.0,514.0,1438.0,1176.0,180.0,1050.0,98.0,2476.0,2176.0,300.0,95.0,13.798476164261267,2.5668450732957435,2.609825767632359,4.274193883379668
68.0,2772.0,2236.0,536.0,2060.0,712.0,2573.0,513.0,1437.0,1166.0,180.0,1004.0,91.0,2524.0,2227.0,297.0,111.0,13.797308652640261,2.586295793789228,2.6360520943463657,4.276331805316742
69.0,2780.0,2215.0,565.0,2068.0,712.0,2586.0,518.0,1438.0,1155.0,185.0,1115.0,107.0,2585.0,2337.0,248.0,113.0,13.794756778147915,2.603685685649682,2.666852133162995,4.284687132232927
70.0,2792.0,2216.0,576.0,2083.0,709.0,2601.0,518.0,1437.0,1144.0,188.0,1168.0,112.0,2613.0,2301.0,312.0,102.0,13.807205871272895,2.623304002688067,2.6859294997353995,4.324912599368173
71.0,2810.0,2232.0,578.0,2092.0,718.0,2620.0,528.0,1434.0,1136.0,187.0,1134.0,116.0,2654.0,2397.0,257.0,110.0,13.846183312699232,2.6408055876895884,2.7068898136393447,4.336280951390086
72.0,2825.0,2271.0,554.0,2099.0,726.0,2635.0,536.0,1433.0,1129.0,191.0,1167.0,122.0,2686.0,2388.0,298.0,107.0,13.869341202121586,2.658893209085201,2.7334957418254437,4.354072208694314
73.0,2834.0,2286.0,548.0,2124.0,710.0,2645.0,521.0,1434.0,1123.0,192.0,1170.0,122.0,2728.0,2498.0,230.0,124.0,13.893668466792686,2.677233751418793,2.765484103681309,4.3722920998459855
74.0,2841.0,2327.0,514.0,2134.0,707.0,2657.0,523.0,1437.0,1117.0,194.0,1165.0,118.0,2772.0,2459.0,313.0,115.0,13.930366120676782,2.6949344027861026,2.7970514976284937,4.400198413684093
75.0,2856.0,2334.0,522.0,2153.0,703.0,2674.0,521.0,1441.0,1115.0,197.0,1212.0,122.0,2835.0,2552.0,283.0,120.0,13.923546023432372,2.714051923396886,2.8336395134558097,4.41227151975884
76.0,2865.0,2383.0,482.0,2167.0,698.0,2692.0,525.0,1439.0,1103.0,205.0,1307.0,126.0,2855.0,2560.0,295.0,115.0,13.956212227935312,2.733477744389638,2.8603588810234974,4.459824468744015
77.0,2875.0,2392.0,483.0,2196.0,679.0,2706.0,510.0,1438.0,1100.0,203.0,1262.0,124.0,2915.0,2636.0,279.0,123.0,13.978706762507043,2.7542582547594274,2.8930246296994313,4.470529658323084
78.0,2888.0,2422.0,466.0,2213.0,675.0,2718.0,505.0,1441.0,1095.0,205.0,1268.0,127.0,2930.0,2668.0,262.0,130.0,13.972977512183757,2.773924320818685,2.92116350043246,4.481093618596053
79.0,2900.0,2430.0,470.0,2239.0,661.0,2730.0,491.0,1442.0,1084.0,209.0,1332.0,135.0,2986.0,2743.0,243.0,135.0,14.007530106636661,2.7948000922795218,2.9503422305064766,4.516060617296471
80.0,2914.0,2470.0,444.0,2247.0,667.0,2746.0,499.0,1440.0,1077.0,208.0,1274.0,124.0,3013.0,2674.0,339.0,127.0,14.03261947353582,2.817257663649391,2.9855891542778217,4.530287205994911
81.0,2921.0,2492.0,429.0,2270.0,651.0,2771.0,501.0,1441.0,1066.0,214.0,1360.0,133.0,3055.0,2761.0,294.0,131.0,14.067137637518115,2.8401763508081617,3.026086345476541,4.536464651421908
82.0,2932.0,2537.0,395.0,2292.0,640.0,2786.0,494.0,1438.0,1058.0,213.0,1297.0,122.0,3090.0,2769.0,321.0,126.0,14.092273842644293,2.8612580512633827,3.070891847164822,4.553045157486747
83.0,2939.0,2551.0,388.0,2317.0,622.0,2796.0,479.0,1439.0,1046.0,219.0,1391.0,128.0,3143.0,2881.0,262.0,133.0,14.108338422220193,2.88386869202257,3.1200366005537954,4.58907161411076
84.0,2950.0,2544.0,406.0,2330.0,620.0,2810.0,480.0,1444.0,1052.0,218.0,1380.0,131.0,3176.0,2896.0,280.0,142.0,14.124893682133854,2.906108621975086,3.172569222692665,4.560215789221811
85.0,2963.0,2540.0,423.0,2341.0,622.0,2823.0,482.0,1444.0,1045.0,218.0,1384.0,127.0,3187.0,2922.0,265.0,137.0,14.129263459530081,2.9283108726068305,3.217056387397432,4.574432580029399
86.0,2974.0,2558.0,416.0,2355.0,619.0,2838.0,483.0,1449.0,1041.0,219.0,1384.0,130.0,3220.0,2909.0,311.0,135.0,14.160400706645188,2.950055336999794,3.26636222791211,4.606644433810327
87.0,2982.0,2573.0,409.0,2357.0,625.0,2852.0,495.0,1449.0,1034.0,218.0,1351.0,138.0,3259.0,2972.0,287.0,133.0,14.197715792999672,2.969334441505614,3.314112675079551,4.618579395649233
88.0,2990.0,2570.0,420.0,2369.0,621.0,2867.0,498.0,1447.0,1018.0,225.0,1480.0,149.0,3305.0,2966.0,339.0,132.0,14.198617276977833,2.991451785586438,3.3610311112102953,4.627047570528946
89.0,3002.0,2610.0,392.0,2379.0,623.0,2884.0,505.0,1447.0,1013.0,227.0,1476.0,139.0,3344.0,3031.0,313.0,133.0,14.23227498659531,3.015055313569145,3.413320572001762,4.649261686874104
