tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
89.0,3057.0,2753.0,304.0,2530.0,527.0,2972.0,442.0,1399.0,944.0,231.0,1405.0,130.0,3776.0,3688.0,88.0,187.0,14.041911047359804,2.9084884944355474,3.75542057125453,4.903939418988136
90.0,3067.0,2781.0,286.0,2547.0,520.0,2986.0,439.0,1399.0,933.0,232.0,1395.0,130.0,3818.0,3674.0,144.0,178.0,14.0472674595901,2.9344499751903097,3.825370200497199,4.939781596013043
91.0,3077.0,2799.0,278.0,2576.0,501.0,2997.0,421.0,1405.0,927.0,235.0,1431.0,132.0,3888.0,3764.0,124.0,190.0,14.065415818340467,2.9635719379496765,3.9009467561424516,4.972414669835841
92.0,3085.0,2824.0,261.0,2594.0,491.0,3009.0,415.0,1406.0,914.0,236.0,1424.0,132.0,3947.0,3825.0,122.0,189.0,14.087443893292127,2.9947260135755043,3.966177940522937,4.983407085292084
93.0,3098.0,2829.0,269.0,2596.0,502.0,3035.0,439.0,1407.0,911.0,237.0,1437.0,139.0,4002.0,3883.0,119.0,188.0,14.103736484278548,3.025459975670024,4.029861416238715,5.020399692309042
94.0,3106.0,2853.0,253.0,2605.0,501.0,3050.0,445.0,1411.0,891.0,247.0,1593.0,151.0,4022.0,3859.0,163.0,181.0,14.135258211150834,3.05459498292098,4.100602485248652,5.051699814017253
95.0,3125.0,2874.0,251.0,2623.0,502.0,3067.0,444.0,1407.0,885.0,240.0,1446.0,138.0,4108.0,3966.0,142.0,185.0,14.154647255246,3.084460330516434,4.149230299850746,5.055755241253328
96.0,3142.0,2854.0,288.0,2624.0,518.0,3077.0,453.0,1408.0,878.0,242.0,1502.0,145.0,4151.0,3977.0,174.0,189.0,14.185738620423384,3.111770843579136,4.198782340780548,5.07971735439425
97.0,3157.0,2874.0,283.0,2623.0,534.0,3089.0,466.0,1412.0,866.0,245.0,1536.0,153.0,4153.0,4007.0,146.0,192.0,14.228222969981397,3.135463778000249,4.257920483782659,5.096840643556713
98.0,3173.0,2907.0,266.0,2640.0,533.0,3101.0,461.0,1414.0,860.0,243.0,1467.0,142.0,4183.0,4013.0,170.0,183.0,14.254830217454307,3.1606597321577135,4.323329869337292,5.127913312775628
99.0,3184.0,2935.0,249.0,2646.0,538.0,3120.0,474.0,1415.0,858.0,239.0,1367.0,142.0,4263.0,4099.0,164.0,193.0,14.283089845686206,3.18660944708969,4.397135987478708,5.157287132610949
100.0,3191.0,2956.0,235.0,2657.0,534.0,3133.0,476.0,1417.0,842.0,246.0,1472.0,147.0,4298.0,4158.0,140.0,196.0,14.299361759286718,3.214092392325609,4.4767607127135784,5.174250386221275
101.0,3207.0,2962.0,245.0,2680.0,527.0,3153.0,473.0,1420.0,837.0,247.0,1484.0,143.0,4371.0,4198.0,173.0,196.0,14.313689758680704,3.2428939119130358,4.562839745502995,5.2107004128029
102.0,3216.0,2974.0,242.0,2697.0,519.0,3163.0,466.0,1422.0,825.0,252.0,1562.0,148.0,4424.0,4223.0,201.0,195.0,14.33959114031258,3.2701017095149245,4.6556762048378495,5.231919211701849
103.0,3225.0,2999.0,226.0,2702.0,523.0,3178.0,476.0,1423.0,813.0,255.0,1591.0,151.0,4458.0,4294.0,164.0,195.0,14.353833350023681,3.297870824204291,4.754954404196458,5.2312519531459865
104.0,3240.0,3007.0,233.0,2714.0,526.0,3187.0,473.0,1427.0,817.0,252.0,1529.0,155.0,4517.0,4333.0,184.0,201.0,14.385918910564348,3.324231228050894,4.859574775171662,5.26230308547443
105.0,3250.0,3033.0,217.0,2721.0,529.0,3200.0,479.0,1425.0,810.0,250.0,1467.0,146.0,4545.0,4405.0,140.0,208.0,14.417793829375652,3.350991790866646,4.969194480763955,5.28652679913471
106.0,3257.0,3044.0,213.0,2739.0,518.0,3209.0,470.0,1428.0,803.0,254.0,1528.0,149.0,4590.0,4379.0,211.0,198.0,14.43350714931339,3.3774951760274177,5.073020900713296,5.321518714135198
107.0,3273.0,3046.0,227.0,2743.0,530.0,3215.0,472.0,1433.0,790.0,261.0,1652.0,165.0,4635.0,4409.0,226.0,194.0,14.457522145852163,3.4036286041899313,5.184020660866347,5.331747894098827
108.0,3284.0,3049.0,235.0,2723.0,561.0,3235.0,512.0,1435.0,775.0,261.0,1649.0,173.0,4687.0,4491.0,196.0,209.0,14.500815061977367,3.427940014275314,5.30106449045415,5.357110050401633
109.0,3294.0,3065.0,229.0,2726.0,568.0,3248.0,522.0,1441.0,770.0,264.0,1687.0,179.0,4725.0,4520.0,205.0,205.0,14.54630780305253,3.451961270837437,5.424455844451046,5.376744569917525
110.0,3298.0,3064.0,234.0,2731.0,567.0,3264.0,533.0,1441.0,764.0,264.0,1688.0,179.0,4756.0,4538.0,218.0,206.0,14.580886656342368,3.4751143569446925,5.552398553013213,5.392039208521393
111.0,3309.0,3100.0,209.0,2738.0,571.0,3281.0,543.0,1440.0,752.0,269.0,1742.0,180.0,4786.0,4563.0,223.0,206.0,14.609311858012648,3.4981417519631903,5.6866880798176,5.417223430408118
112.0,3319.0,3115.0,204.0,2742.0,577.0,3294.0,552.0,1445.0,751.0,265.0,1655.0,172.0,4854.0,4623.0,231.0,201.0,14.641495890427942,3.519954286191988,5.826690108809894,5.463617106318502
113.0,3328.0,3135.0,193.0,2749.0,579.0,3310.0,561.0,1444.0,737.0,270.0,1725.0,171.0,4873.0,4651.0,222.0,209.0,14.69045109473461,3.539258005762433,5.9580655450901965,5.457683962669481
114.0,3338.0,3149.0,189.0,2762.0,576.0,3327.0,565.0,1448.0,735.0,271.0,1729.0,179.0,4916.0,4698.0,218.0,209.0,14.72060718467553,3.558594621544828,6.096621635327067,5.493297101639497
115.0,3356.0,3142.0,214.0,2776.0,580.0,3339.0,563.0,1447.0,718.0,276.0,1826.0,187.0,4968.0,4775.0,193.0,219.0,14.748584061391574,3.576763352443018,6.240534676143033,5.515151901933457
116.0,3369.0,3152.0,217.0,2769.0,600.0,3355.0,586.0,1448.0,721.0,266.0,1636.0,177.0,4993.0,4724.0,269.0,205.0,14.790966151593155,3.5904054965837506,6.39173812334743,5.531895444364856
117.0,3381.0,3166.0,215.0,2776.0,605.0,3366.0,590.0,1451.0,712.0,269.0,1676.0,176.0,5026.0,4775.0,251.0,206.0,14.842243382186876,3.60410311035203,6.534116944274277,5.555967726994202
118.0,3390.0,3176.0,214.0,2782.0,608.0,3378.0,596.0,1454.0,697.0,274.0,1756.0,178.0,5069.0,4776.0,293.0,212.0,14.872887157800735,3.618425172685024,6.684737741002765,5.58636688864176
119.0,3401.0,3192.0,209.0,2783.0,618.0,3394.0,611.0,1458.0,698.0,271.0,1686.0,175.0,5100.0,4814.0,286.0,207.0,14.899578812611487,3.63161247555586,6.843318649863258,5.612943508529247
120.0,3412.0,3209.0,203.0,2804.0,608.0,3408.0,604.0,1460.0,697.0,278.0,1795.0,180.0,5144.0,4852.0,292.0,213.0,14.931093794922512,3.642764434741207,7.006695548861676,5.611511651248613
121.0,3433.0,3231.0,202.0,2815.0,618.0,3418.0,603.0,1463.0,690.0,280.0,1809.0,187.0,5201.0,4875.0,326.0,202.0,14.969725684712309,3.65202982407675,7.1783351144406575,5.627699848722745
122.0,3448.0,3236.0,212.0,2836.0,612.0,3434.0,598.0,1461.0,679.0,283.0,1858.0,193.0,5252.0,4946.0,306.0,210.0,15.009607142169168,3.664756176776157,7.358039435543685,5.625270846517879
123.0,3459.0,3245.0,214.0,2853.0,606.0,3446.0,593.0,1466.0,672.0,288.0,1939.0,203.0,5263.0,4965.0,298.0,210.0,15.048722534576326,3.6781044184528913,7.54588046044883,5.649378607414762
